id,instance,goal,result,duration,correct_result,verdict,steps_obtained,constraints_no,constraints_max,constraints_min
1,exp_acyclic_depvary_step2_batch_yyy10.pl+aba_5000_0.3_10_10_0.aba,r2,yes,95.75,yes,corr,1,None,None,None
2,exp_acyclic_indvary3_step6_batch_yyy01.pl+aba_5000_0.3_10_10_0.aba,e2,yes,96.87,yes,corr,1,None,None,None
3,exp_acyclic_depvary_step7_batch_yyy03.pl+aba_5000_0.3_10_10_0.aba,p1,yes,96.53,yes,corr,1,None,None,None
4,exp_acyclic_indvary2_step6_batch_yyy06.pl+aba_5000_0.3_10_10_0.aba,f2,no,97.18,no,corr,1,None,None,None
5,exp_acyclic_depvary_step4_batch_yyy05.pl+aba_5000_0.3_10_10_0.aba,z2,yes,96.96,yes,corr,1,None,None,None
6,exp_acyclic_indvary2_step8_batch_yyy10.pl+aba_5000_0.3_10_10_0.aba,d1,no,100.61,no,corr,1,None,None,None
7,exp_cycles_indvary2_step8_batch_yyy03.pl+aba_5000_0.3_10_10_0.aba,u2,yes,97.01,yes,corr,1,None,None,None
8,exp_cycles_indvary2_step5_batch_yyy10.pl+aba_5000_0.3_10_10_0.aba,r3,yes,97.89,yes,corr,1,None,None,None
9,exp_acyclic_indvary1_step5_batch_yyy04.pl+aba_5000_0.3_10_10_0.aba,e1,yes,64.87,yes,corr,0,None,None,None
10,exp_acyclic_indvary2_step4_batch_yyy02.pl+aba_5000_0.3_10_10_0.aba,c3,no,197.5,no,corr,4,None,None,None
11,exp_acyclic_depvary_step2_batch_yyy10.pl+aba_5000_0.3_5_5_8.aba,r2,yes,45.94,yes,corr,1,None,None,None
12,exp_acyclic_indvary3_step6_batch_yyy01.pl+aba_5000_0.3_5_5_8.aba,e2,yes,46.65,yes,corr,1,None,None,None
13,exp_acyclic_depvary_step7_batch_yyy03.pl+aba_5000_0.3_5_5_8.aba,p1,yes,48.16,yes,corr,1,None,None,None
14,exp_acyclic_indvary2_step6_batch_yyy06.pl+aba_5000_0.3_5_5_8.aba,f2,no,47.31,no,corr,1,None,None,None
15,exp_acyclic_depvary_step4_batch_yyy05.pl+aba_5000_0.3_5_5_8.aba,z2,yes,46.82,yes,corr,1,None,None,None
16,exp_acyclic_indvary2_step8_batch_yyy10.pl+aba_5000_0.3_5_5_8.aba,d1,no,48.17,no,corr,1,None,None,None
17,exp_cycles_indvary2_step8_batch_yyy03.pl+aba_5000_0.3_5_5_8.aba,u2,yes,47.9,yes,corr,1,None,None,None
18,exp_cycles_indvary2_step5_batch_yyy10.pl+aba_5000_0.3_5_5_8.aba,r3,yes,47.09,yes,corr,1,None,None,None
19,exp_acyclic_indvary1_step5_batch_yyy04.pl+aba_5000_0.3_5_5_8.aba,e1,yes,31.03,yes,corr,0,None,None,None
20,exp_acyclic_indvary2_step4_batch_yyy02.pl+aba_5000_0.3_5_5_8.aba,c3,no,93.0,no,corr,4,None,None,None
21,exp_acyclic_depvary_step2_batch_yyy10.pl+aba_2000_0.3_5_5_9.aba,r2,yes,6.94,yes,corr,1,None,None,None
22,exp_acyclic_indvary3_step6_batch_yyy01.pl+aba_2000_0.3_5_5_9.aba,e2,yes,7.17,yes,corr,1,None,None,None
23,exp_acyclic_depvary_step7_batch_yyy03.pl+aba_2000_0.3_5_5_9.aba,p1,yes,7.19,yes,corr,1,None,None,None
24,exp_acyclic_indvary2_step6_batch_yyy06.pl+aba_2000_0.3_5_5_9.aba,f2,no,7.16,no,corr,1,None,None,None
25,exp_acyclic_depvary_step4_batch_yyy05.pl+aba_2000_0.3_5_5_9.aba,z2,yes,6.88,yes,corr,1,None,None,None
26,exp_acyclic_indvary2_step8_batch_yyy10.pl+aba_2000_0.3_5_5_9.aba,d1,no,7.6,no,corr,1,None,None,None
27,exp_cycles_indvary2_step8_batch_yyy03.pl+aba_2000_0.3_5_5_9.aba,u2,yes,7.49,yes,corr,1,None,None,None
28,exp_cycles_indvary2_step5_batch_yyy10.pl+aba_2000_0.3_5_5_9.aba,r3,yes,7.36,yes,corr,1,None,None,None
29,exp_acyclic_indvary1_step5_batch_yyy04.pl+aba_2000_0.3_5_5_9.aba,e1,yes,5.02,yes,corr,0,None,None,None
30,exp_acyclic_indvary2_step4_batch_yyy02.pl+aba_2000_0.3_5_5_9.aba,c3,no,13.57,no,corr,4,None,None,None
31,exp_acyclic_depvary_step2_batch_yyy10.pl+aba_5000_0.3_10_10_5.aba,r2,yes,92.47,yes,corr,1,None,None,None
32,exp_acyclic_indvary3_step6_batch_yyy01.pl+aba_5000_0.3_10_10_5.aba,e2,yes,95.57,yes,corr,1,None,None,None
33,exp_acyclic_depvary_step7_batch_yyy03.pl+aba_5000_0.3_10_10_5.aba,p1,yes,96.98,yes,corr,1,None,None,None
34,exp_acyclic_indvary2_step6_batch_yyy06.pl+aba_5000_0.3_10_10_5.aba,f2,no,98.26,no,corr,1,None,None,None
35,exp_acyclic_depvary_step4_batch_yyy05.pl+aba_5000_0.3_10_10_5.aba,z2,yes,97.03,yes,corr,1,None,None,None
36,exp_acyclic_indvary2_step8_batch_yyy10.pl+aba_5000_0.3_10_10_5.aba,d1,no,96.89,no,corr,1,None,None,None
37,exp_cycles_indvary2_step8_batch_yyy03.pl+aba_5000_0.3_10_10_5.aba,u2,yes,98.02,yes,corr,1,None,None,None
38,exp_cycles_indvary2_step5_batch_yyy10.pl+aba_5000_0.3_10_10_5.aba,r3,yes,97.99,yes,corr,1,None,None,None
39,exp_acyclic_indvary1_step5_batch_yyy04.pl+aba_5000_0.3_10_10_5.aba,e1,yes,63.07,yes,corr,0,None,None,None
40,exp_acyclic_indvary2_step4_batch_yyy02.pl+aba_5000_0.3_10_10_5.aba,c3,no,197.21,no,corr,4,None,None,None
41,exp_acyclic_depvary_step2_batch_yyy10.pl+aba_5000_0.3_10_10_6.aba,r2,yes,98.13,yes,corr,1,None,None,None
42,exp_acyclic_indvary3_step6_batch_yyy01.pl+aba_5000_0.3_10_10_6.aba,e2,yes,96.59,yes,corr,1,None,None,None
43,exp_acyclic_depvary_step7_batch_yyy03.pl+aba_5000_0.3_10_10_6.aba,p1,yes,96.43,yes,corr,1,None,None,None
44,exp_acyclic_indvary2_step6_batch_yyy06.pl+aba_5000_0.3_10_10_6.aba,f2,no,99.0,no,corr,1,None,None,None
45,exp_acyclic_depvary_step4_batch_yyy05.pl+aba_5000_0.3_10_10_6.aba,z2,yes,96.16,yes,corr,1,None,None,None
46,exp_acyclic_indvary2_step8_batch_yyy10.pl+aba_5000_0.3_10_10_6.aba,d1,no,98.22,no,corr,1,None,None,None
47,exp_cycles_indvary2_step8_batch_yyy03.pl+aba_5000_0.3_10_10_6.aba,u2,yes,97.77,yes,corr,1,None,None,None
48,exp_cycles_indvary2_step5_batch_yyy10.pl+aba_5000_0.3_10_10_6.aba,r3,yes,98.29,yes,corr,1,None,None,None
49,exp_acyclic_indvary1_step5_batch_yyy04.pl+aba_5000_0.3_10_10_6.aba,e1,yes,65.72,yes,corr,0,None,None,None
50,exp_acyclic_indvary2_step4_batch_yyy02.pl+aba_5000_0.3_10_10_6.aba,c3,no,195.11,no,corr,4,None,None,None
51,exp_acyclic_depvary_step2_batch_yyy10.pl+aba_5000_0.3_5_5_3.aba,r2,yes,46.0,yes,corr,1,None,None,None
52,exp_acyclic_indvary3_step6_batch_yyy01.pl+aba_5000_0.3_5_5_3.aba,e2,yes,48.25,yes,corr,1,None,None,None
53,exp_acyclic_depvary_step7_batch_yyy03.pl+aba_5000_0.3_5_5_3.aba,p1,yes,47.05,yes,corr,1,None,None,None
54,exp_acyclic_indvary2_step6_batch_yyy06.pl+aba_5000_0.3_5_5_3.aba,f2,no,48.17,no,corr,1,None,None,None
55,exp_acyclic_depvary_step4_batch_yyy05.pl+aba_5000_0.3_5_5_3.aba,z2,yes,47.49,yes,corr,1,None,None,None
56,exp_acyclic_indvary2_step8_batch_yyy10.pl+aba_5000_0.3_5_5_3.aba,d1,no,47.73,no,corr,1,None,None,None
57,exp_cycles_indvary2_step8_batch_yyy03.pl+aba_5000_0.3_5_5_3.aba,u2,yes,47.24,yes,corr,1,None,None,None
58,exp_cycles_indvary2_step5_batch_yyy10.pl+aba_5000_0.3_5_5_3.aba,r3,yes,47.38,yes,corr,1,None,None,None
59,exp_acyclic_indvary1_step5_batch_yyy04.pl+aba_5000_0.3_5_5_3.aba,e1,yes,31.55,yes,corr,0,None,None,None
60,exp_acyclic_indvary2_step4_batch_yyy02.pl+aba_5000_0.3_5_5_3.aba,c3,no,93.54,no,corr,4,None,None,None
61,exp_acyclic_depvary_step2_batch_yyy10.pl+aba_5000_0.3_5_5_1.aba,r2,yes,44.99,yes,corr,1,None,None,None
62,exp_acyclic_indvary3_step6_batch_yyy01.pl+aba_5000_0.3_5_5_1.aba,e2,yes,45.58,yes,corr,1,None,None,None
63,exp_acyclic_depvary_step7_batch_yyy03.pl+aba_5000_0.3_5_5_1.aba,p1,yes,46.33,yes,corr,1,None,None,None
64,exp_acyclic_indvary2_step6_batch_yyy06.pl+aba_5000_0.3_5_5_1.aba,f2,no,46.68,no,corr,1,None,None,None
65,exp_acyclic_depvary_step4_batch_yyy05.pl+aba_5000_0.3_5_5_1.aba,z2,yes,44.61,yes,corr,1,None,None,None
66,exp_acyclic_indvary2_step8_batch_yyy10.pl+aba_5000_0.3_5_5_1.aba,d1,no,47.32,no,corr,1,None,None,None
67,exp_cycles_indvary2_step8_batch_yyy03.pl+aba_5000_0.3_5_5_1.aba,u2,yes,46.93,yes,corr,1,None,None,None
68,exp_cycles_indvary2_step5_batch_yyy10.pl+aba_5000_0.3_5_5_1.aba,r3,yes,46.89,yes,corr,1,None,None,None
69,exp_acyclic_indvary1_step5_batch_yyy04.pl+aba_5000_0.3_5_5_1.aba,e1,yes,30.7,yes,corr,0,None,None,None
70,exp_acyclic_indvary2_step4_batch_yyy02.pl+aba_5000_0.3_5_5_1.aba,c3,no,91.22,no,corr,4,None,None,None
71,exp_acyclic_depvary_step2_batch_yyy10.pl+aba_5000_0.3_5_5_6.aba,r2,yes,47.58,yes,corr,1,None,None,None
