id,instance,goal,result,duration,correct_result,verdict,steps_obtained
1529,exp_acyclic_indvary1_step6_batch_yyy03.pl,e2,yes,0.09,yes,corr,0.0
1530,exp_acyclic_indvary1_step6_batch_yyy03.pl,p1,no,0.11,no,corr,0.0
1531,exp_acyclic_indvary1_step6_batch_yyy04.pl,s3,no,0.1,no,corr,0.0
1532,exp_acyclic_indvary1_step6_batch_yyy04.pl,b2,yes,0.12,yes,corr,0.0
1533,exp_acyclic_indvary1_step6_batch_yyy04.pl,e1,no,0.12,no,corr,1.0
1534,exp_acyclic_indvary1_step6_batch_yyy04.pl,p5,yes,0.21,yes,corr,5.0
1535,exp_acyclic_indvary1_step6_batch_yyy04.pl,a5,no,0.11,no,corr,0.0
1536,exp_acyclic_indvary1_step6_batch_yyy04.pl,x2,no,0.14,no,corr,0.0
1537,exp_acyclic_indvary1_step6_batch_yyy04.pl,v1,no,0.1,no,corr,0.0
1538,exp_acyclic_indvary1_step6_batch_yyy04.pl,a3,yes,0.1,yes,corr,0.0
1539,exp_acyclic_indvary1_step6_batch_yyy04.pl,d1,yes,0.1,yes,corr,0.0
1540,exp_acyclic_indvary1_step6_batch_yyy04.pl,u2,yes,0.12,yes,corr,2.0
1541,exp_acyclic_indvary1_step6_batch_yyy05.pl,a6,no,0.12,no,corr,0.0
1542,exp_acyclic_indvary1_step6_batch_yyy05.pl,p5,no,0.11,no,corr,0.0
1543,exp_acyclic_indvary1_step6_batch_yyy05.pl,z4,no,0.11,no,corr,0.0
1544,exp_acyclic_indvary1_step6_batch_yyy05.pl,z2,no,0.29,no,corr,5.0
1545,exp_acyclic_indvary1_step6_batch_yyy05.pl,r4,no,0.1,no,corr,0.0
1546,exp_acyclic_indvary1_step6_batch_yyy05.pl,t4,yes,0.17,yes,corr,3.0
1547,exp_acyclic_indvary1_step6_batch_yyy05.pl,s3,no,0.1,no,corr,0.0
1548,exp_acyclic_indvary1_step6_batch_yyy05.pl,c4,no,0.11,no,corr,0.0
1549,exp_acyclic_indvary1_step6_batch_yyy05.pl,f4,no,0.1,no,corr,0.0
1550,exp_acyclic_indvary1_step6_batch_yyy05.pl,z3,no,0.11,no,corr,0.0
1551,exp_acyclic_indvary1_step6_batch_yyy06.pl,t5,yes,0.1,yes,corr,1.0
1552,exp_acyclic_indvary1_step6_batch_yyy06.pl,w2,yes,0.14,yes,corr,1.0
1553,exp_acyclic_indvary1_step6_batch_yyy06.pl,t3,no,0.11,no,corr,0.0
1554,exp_acyclic_indvary1_step6_batch_yyy06.pl,e4,no,0.11,no,corr,0.0
1555,exp_acyclic_indvary1_step6_batch_yyy06.pl,v1,no,0.1,no,corr,0.0
1556,exp_acyclic_indvary1_step6_batch_yyy06.pl,b5,no,0.11,no,corr,0.0
1557,exp_acyclic_indvary1_step6_batch_yyy06.pl,v4,no,0.11,no,corr,0.0
1558,exp_acyclic_indvary1_step6_batch_yyy06.pl,e3,no,0.12,no,corr,0.0
1559,exp_acyclic_indvary1_step6_batch_yyy06.pl,d1,yes,0.12,yes,corr,0.0
1560,exp_acyclic_indvary1_step6_batch_yyy06.pl,u2,no,0.09,no,corr,0.0
1561,exp_acyclic_indvary1_step6_batch_yyy07.pl,t5,no,0.14,no,corr,0.0
1562,exp_acyclic_indvary1_step6_batch_yyy07.pl,x3,no,0.11,no,corr,0.0
1563,exp_acyclic_indvary1_step6_batch_yyy07.pl,f1,yes,0.11,yes,corr,0.0
1564,exp_acyclic_indvary1_step6_batch_yyy07.pl,z4,no,0.11,no,corr,0.0
1565,exp_acyclic_indvary1_step6_batch_yyy07.pl,u3,no,0.1,no,corr,0.0
1566,exp_acyclic_indvary1_step6_batch_yyy07.pl,r2,no,0.11,no,corr,0.0
1567,exp_acyclic_indvary1_step6_batch_yyy07.pl,t1,no,0.11,no,corr,0.0
1568,exp_acyclic_indvary1_step6_batch_yyy07.pl,y5,no,0.23,no,corr,4.0
1569,exp_acyclic_indvary1_step6_batch_yyy07.pl,a2,yes,0.15,yes,corr,4.0
1570,exp_acyclic_indvary1_step6_batch_yyy07.pl,w3,no,0.31,no,corr,9.0
1571,exp_acyclic_indvary1_step6_batch_yyy08.pl,w5,yes,0.12,yes,corr,1.0
1572,exp_acyclic_indvary1_step6_batch_yyy08.pl,q5,yes,0.11,yes,corr,1.0
1573,exp_acyclic_indvary1_step6_batch_yyy08.pl,z4,no,0.1,no,corr,0.0
1574,exp_acyclic_indvary1_step6_batch_yyy08.pl,p3,yes,0.12,yes,corr,1.0
1575,exp_acyclic_indvary1_step6_batch_yyy08.pl,b5,no,0.09,no,corr,0.0
1576,exp_acyclic_indvary1_step6_batch_yyy08.pl,q2,yes,0.12,yes,corr,1.0
1577,exp_acyclic_indvary1_step6_batch_yyy08.pl,s4,no,0.11,no,corr,0.0
1578,exp_acyclic_indvary1_step6_batch_yyy08.pl,b3,yes,0.13,yes,corr,0.0
1579,exp_acyclic_indvary1_step6_batch_yyy08.pl,u3,no,0.1,no,corr,0.0
1580,exp_acyclic_indvary1_step6_batch_yyy08.pl,r4,no,0.15,no,corr,3.0
1581,exp_acyclic_indvary1_step6_batch_yyy09.pl,s4,yes,0.11,yes,corr,1.0
1582,exp_acyclic_indvary1_step6_batch_yyy09.pl,p4,no,0.11,no,corr,0.0
1583,exp_acyclic_indvary1_step6_batch_yyy09.pl,a4,no,0.11,no,corr,0.0
1584,exp_acyclic_indvary1_step6_batch_yyy09.pl,v1,yes,0.12,yes,corr,1.0
1585,exp_acyclic_indvary1_step6_batch_yyy09.pl,t2,no,0.11,no,corr,0.0
1586,exp_acyclic_indvary1_step6_batch_yyy09.pl,q2,no,0.13,no,corr,0.0
1587,exp_acyclic_indvary1_step6_batch_yyy09.pl,y1,no,0.2,no,corr,4.0
1588,exp_acyclic_indvary1_step6_batch_yyy09.pl,r1,no,0.11,no,corr,0.0
1589,exp_acyclic_indvary1_step6_batch_yyy09.pl,d1,yes,0.1,yes,corr,0.0
1590,exp_acyclic_indvary1_step6_batch_yyy09.pl,u2,no,0.09,no,corr,0.0
1591,exp_acyclic_indvary1_step6_batch_yyy10.pl,d5,no,0.09,no,corr,0.0
1592,exp_acyclic_indvary1_step6_batch_yyy10.pl,v5,yes,0.19,yes,corr,3.0
1593,exp_acyclic_indvary1_step6_batch_yyy10.pl,p3,no,0.1,no,corr,0.0
1594,exp_acyclic_indvary1_step6_batch_yyy10.pl,z2,no,0.11,no,corr,0.0
1595,exp_acyclic_indvary1_step6_batch_yyy10.pl,r3,no,0.11,no,corr,0.0
1596,exp_acyclic_indvary1_step6_batch_yyy10.pl,y5,no,0.09,no,corr,0.0
1597,exp_acyclic_indvary1_step6_batch_yyy10.pl,a2,yes,0.12,yes,corr,2.0
1598,exp_acyclic_indvary1_step6_batch_yyy10.pl,u3,no,0.1,no,corr,0.0
1599,exp_acyclic_indvary1_step6_batch_yyy10.pl,v4,no,0.11,no,corr,0.0
1600,exp_acyclic_indvary1_step6_batch_yyy10.pl,r4,yes,0.13,yes,corr,1.0
1601,exp_acyclic_indvary1_step7_batch_yyy01.pl,c4,no,0.1,no,corr,0.0
1602,exp_acyclic_indvary1_step7_batch_yyy01.pl,u1,no,0.1,no,corr,0.0
1603,exp_acyclic_indvary1_step7_batch_yyy01.pl,a5,no,0.12,no,corr,0.0
1604,exp_acyclic_indvary1_step7_batch_yyy01.pl,q4,no,0.1,no,corr,0.0
1605,exp_acyclic_indvary1_step7_batch_yyy01.pl,w4,no,0.18,no,corr,3.0
1606,exp_acyclic_indvary1_step7_batch_yyy01.pl,b5,no,0.1,no,corr,0.0
1607,exp_acyclic_indvary1_step7_batch_yyy01.pl,p2,no,0.12,no,corr,0.0
1608,exp_acyclic_indvary1_step7_batch_yyy01.pl,p1,no,0.11,no,corr,0.0
1609,exp_acyclic_indvary1_step7_batch_yyy01.pl,a2,yes,0.13,yes,corr,0.0
1610,exp_acyclic_indvary1_step7_batch_yyy01.pl,f2,no,0.13,no,corr,1.0
1611,exp_acyclic_indvary1_step7_batch_yyy02.pl,u6,no,0.14,no,corr,0.0
1612,exp_acyclic_indvary1_step7_batch_yyy02.pl,d4,no,0.11,no,corr,0.0
1613,exp_acyclic_indvary1_step7_batch_yyy02.pl,u1,no,0.12,no,corr,0.0
1614,exp_acyclic_indvary1_step7_batch_yyy02.pl,p1,no,0.39,no,corr,8.0
1615,exp_acyclic_indvary1_step7_batch_yyy02.pl,x4,no,0.09,no,corr,0.0
1616,exp_acyclic_indvary1_step7_batch_yyy02.pl,p6,no,0.12,no,corr,0.0
1617,exp_acyclic_indvary1_step7_batch_yyy02.pl,a6,no,0.1,no,corr,0.0
1618,exp_acyclic_indvary1_step7_batch_yyy02.pl,s4,no,0.13,no,corr,0.0
1619,exp_acyclic_indvary1_step7_batch_yyy02.pl,w4,no,0.1,no,corr,0.0
1620,exp_acyclic_indvary1_step7_batch_yyy02.pl,f3,no,0.12,no,corr,0.0
1621,exp_acyclic_indvary1_step7_batch_yyy03.pl,t4,no,0.09,no,corr,0.0
1622,exp_acyclic_indvary1_step7_batch_yyy03.pl,p5,no,0.13,no,corr,0.0
1623,exp_acyclic_indvary1_step7_batch_yyy03.pl,w6,no,0.13,no,corr,4.0
1624,exp_acyclic_indvary1_step7_batch_yyy03.pl,s6,no,0.16,no,corr,4.0
1625,exp_acyclic_indvary1_step7_batch_yyy03.pl,r1,no,0.09,no,corr,0.0
1626,exp_acyclic_indvary1_step7_batch_yyy03.pl,v3,yes,0.11,yes,corr,1.0
1627,exp_acyclic_indvary1_step7_batch_yyy03.pl,z5,no,0.11,no,corr,0.0
1628,exp_acyclic_indvary1_step7_batch_yyy03.pl,v2,no,0.1,no,corr,0.0
1629,exp_acyclic_indvary1_step7_batch_yyy03.pl,t6,no,0.1,no,corr,0.0
1630,exp_acyclic_indvary1_step7_batch_yyy03.pl,a5,no,0.11,no,corr,0.0
1631,exp_acyclic_indvary1_step7_batch_yyy04.pl,d4,no,0.11,no,corr,0.0
1632,exp_acyclic_indvary1_step7_batch_yyy04.pl,f1,yes,0.11,yes,corr,0.0
1633,exp_acyclic_indvary1_step7_batch_yyy04.pl,w5,no,0.11,no,corr,0.0
1634,exp_acyclic_indvary1_step7_batch_yyy04.pl,z1,no,0.1,no,corr,0.0
1635,exp_acyclic_indvary1_step7_batch_yyy04.pl,x2,no,0.12,no,corr,0.0
1636,exp_acyclic_indvary1_step7_batch_yyy04.pl,f3,no,0.13,no,corr,0.0
1637,exp_acyclic_indvary1_step7_batch_yyy04.pl,r1,no,0.11,no,corr,0.0
1638,exp_acyclic_indvary1_step7_batch_yyy04.pl,a3,no,0.18,no,corr,3.0
1639,exp_acyclic_indvary1_step7_batch_yyy04.pl,b6,no,0.1,no,corr,0.0
1640,exp_acyclic_indvary1_step7_batch_yyy04.pl,p6,yes,0.14,yes,corr,1.0
1641,exp_acyclic_indvary1_step7_batch_yyy05.pl,d4,no,0.11,no,corr,0.0
1642,exp_acyclic_indvary1_step7_batch_yyy05.pl,y3,no,0.12,no,corr,0.0
1643,exp_acyclic_indvary1_step7_batch_yyy05.pl,s6,no,0.11,no,corr,0.0
1644,exp_acyclic_indvary1_step7_batch_yyy05.pl,u3,no,0.12,no,corr,0.0
1645,exp_acyclic_indvary1_step7_batch_yyy05.pl,f4,no,0.12,no,corr,0.0
1646,exp_acyclic_indvary1_step7_batch_yyy05.pl,e2,no,0.13,no,corr,1.0
1647,exp_acyclic_indvary1_step7_batch_yyy05.pl,w3,no,0.12,no,corr,0.0
1648,exp_acyclic_indvary1_step7_batch_yyy05.pl,q2,no,0.11,no,corr,0.0
1649,exp_acyclic_indvary1_step7_batch_yyy05.pl,c5,no,0.14,no,corr,0.0
1650,exp_acyclic_indvary1_step7_batch_yyy05.pl,a5,no,0.11,no,corr,0.0
1651,exp_acyclic_indvary1_step7_batch_yyy06.pl,d5,no,0.11,no,corr,0.0
1652,exp_acyclic_indvary1_step7_batch_yyy06.pl,t4,no,0.12,no,corr,0.0
1653,exp_acyclic_indvary1_step7_batch_yyy06.pl,e1,no,0.12,no,corr,1.0
1654,exp_acyclic_indvary1_step7_batch_yyy06.pl,x3,no,0.1,no,corr,0.0
1655,exp_acyclic_indvary1_step7_batch_yyy06.pl,u4,no,0.11,no,corr,0.0
1656,exp_acyclic_indvary1_step7_batch_yyy06.pl,r1,no,0.12,no,corr,0.0
1657,exp_acyclic_indvary1_step7_batch_yyy06.pl,b6,no,0.11,no,corr,0.0
1658,exp_acyclic_indvary1_step7_batch_yyy06.pl,v3,yes,0.14,yes,corr,1.0
1659,exp_acyclic_indvary1_step7_batch_yyy06.pl,y6,no,0.1,no,corr,0.0
1660,exp_acyclic_indvary1_step7_batch_yyy06.pl,x4,no,0.11,no,corr,0.0
1661,exp_acyclic_indvary1_step7_batch_yyy07.pl,p4,no,0.11,no,corr,0.0
1662,exp_acyclic_indvary1_step7_batch_yyy07.pl,z1,no,0.1,no,corr,0.0
1663,exp_acyclic_indvary1_step7_batch_yyy07.pl,z4,yes,0.11,yes,corr,1.0
1664,exp_acyclic_indvary1_step7_batch_yyy07.pl,p2,no,0.13,no,corr,0.0
1665,exp_acyclic_indvary1_step7_batch_yyy07.pl,y2,no,0.1,no,corr,0.0
1666,exp_acyclic_indvary1_step7_batch_yyy07.pl,b5,no,0.12,no,corr,0.0
1667,exp_acyclic_indvary1_step7_batch_yyy07.pl,z2,no,0.11,no,corr,0.0
1668,exp_acyclic_indvary1_step7_batch_yyy07.pl,s6,no,0.1,no,corr,0.0
1669,exp_acyclic_indvary1_step7_batch_yyy07.pl,v4,no,0.12,no,corr,0.0
1670,exp_acyclic_indvary1_step7_batch_yyy07.pl,r4,no,0.13,no,corr,0.0
1671,exp_acyclic_indvary1_step7_batch_yyy08.pl,c4,no,0.09,no,corr,0.0
1672,exp_acyclic_indvary1_step7_batch_yyy08.pl,y4,no,0.1,no,corr,0.0
1673,exp_acyclic_indvary1_step7_batch_yyy08.pl,w5,no,0.12,no,corr,0.0
1674,exp_acyclic_indvary1_step7_batch_yyy08.pl,q5,no,0.1,no,corr,0.0
1675,exp_acyclic_indvary1_step7_batch_yyy08.pl,a5,no,0.14,no,corr,0.0
1676,exp_acyclic_indvary1_step7_batch_yyy08.pl,p3,no,0.13,no,corr,0.0
1677,exp_acyclic_indvary1_step7_batch_yyy08.pl,c1,no,0.11,no,corr,1.0
1678,exp_acyclic_indvary1_step7_batch_yyy08.pl,a3,yes,0.1,yes,corr,0.0
1679,exp_acyclic_indvary1_step7_batch_yyy08.pl,y5,no,0.11,no,corr,0.0
1680,exp_acyclic_indvary1_step7_batch_yyy08.pl,y6,no,0.16,no,corr,3.0
1681,exp_acyclic_indvary1_step7_batch_yyy09.pl,e1,no,0.11,no,corr,1.0
1682,exp_acyclic_indvary1_step7_batch_yyy09.pl,p2,no,0.11,no,corr,0.0
1683,exp_acyclic_indvary1_step7_batch_yyy09.pl,a1,yes,0.12,yes,corr,1.0
1684,exp_acyclic_indvary1_step7_batch_yyy09.pl,q2,yes,0.13,yes,corr,1.0
1685,exp_acyclic_indvary1_step7_batch_yyy09.pl,s2,no,0.13,no,corr,0.0
1686,exp_acyclic_indvary1_step7_batch_yyy09.pl,z1,no,0.12,no,corr,0.0
1687,exp_acyclic_indvary1_step7_batch_yyy09.pl,f4,no,0.11,no,corr,0.0
1688,exp_acyclic_indvary1_step7_batch_yyy09.pl,a3,yes,0.14,yes,corr,0.0
1689,exp_acyclic_indvary1_step7_batch_yyy09.pl,r3,yes,0.13,yes,corr,1.0
1690,exp_acyclic_indvary1_step7_batch_yyy09.pl,t1,no,0.11,no,corr,0.0
1691,exp_acyclic_indvary1_step7_batch_yyy10.pl,e5,no,0.11,no,corr,0.0
1692,exp_acyclic_indvary1_step7_batch_yyy10.pl,c2,yes,0.12,yes,corr,1.0
1693,exp_acyclic_indvary1_step7_batch_yyy10.pl,v1,no,0.13,no,corr,0.0
1694,exp_acyclic_indvary1_step7_batch_yyy10.pl,r2,no,0.12,no,corr,0.0
1695,exp_acyclic_indvary1_step7_batch_yyy10.pl,y5,no,0.11,no,corr,0.0
1696,exp_acyclic_indvary1_step7_batch_yyy10.pl,q2,no,0.2,no,corr,3.0
1697,exp_acyclic_indvary1_step7_batch_yyy10.pl,a4,no,0.1,no,corr,0.0
1698,exp_acyclic_indvary1_step7_batch_yyy10.pl,f5,no,0.11,no,corr,0.0
1699,exp_acyclic_indvary1_step7_batch_yyy10.pl,y1,yes,0.13,yes,corr,1.0
1700,exp_acyclic_indvary1_step7_batch_yyy10.pl,s1,no,0.09,no,corr,0.0
1701,exp_acyclic_indvary1_step8_batch_yyy01.pl,u5,no,0.11,no,corr,0.0
1702,exp_acyclic_indvary1_step8_batch_yyy01.pl,b3,yes,0.1,yes,corr,0.0
1703,exp_acyclic_indvary1_step8_batch_yyy01.pl,z2,no,0.11,no,corr,0.0
1704,exp_acyclic_indvary1_step8_batch_yyy01.pl,y6,no,0.11,no,corr,0.0
1705,exp_acyclic_indvary1_step8_batch_yyy01.pl,a2,yes,0.1,yes,corr,0.0
1706,exp_acyclic_indvary1_step8_batch_yyy01.pl,z1,yes,0.12,yes,corr,1.0
1707,exp_acyclic_indvary1_step8_batch_yyy01.pl,t6,no,0.11,no,corr,0.0
1708,exp_acyclic_indvary1_step8_batch_yyy01.pl,d1,yes,0.1,yes,corr,0.0
1709,exp_acyclic_indvary1_step8_batch_yyy01.pl,u2,no,0.1,no,corr,0.0
1710,exp_acyclic_indvary1_step8_batch_yyy01.pl,t1,no,0.11,no,corr,0.0
1711,exp_acyclic_indvary1_step8_batch_yyy02.pl,t4,yes,0.13,yes,corr,3.0
1712,exp_acyclic_indvary1_step8_batch_yyy02.pl,z5,yes,0.1,yes,corr,1.0
1713,exp_acyclic_indvary1_step8_batch_yyy02.pl,w2,no,0.12,no,corr,0.0
1714,exp_acyclic_indvary1_step8_batch_yyy02.pl,s2,yes,0.14,yes,corr,3.0
1715,exp_acyclic_indvary1_step8_batch_yyy02.pl,v4,yes,0.11,yes,corr,1.0
1716,exp_acyclic_indvary1_step8_batch_yyy02.pl,z3,no,0.1,no,corr,0.0
1717,exp_acyclic_indvary1_step8_batch_yyy02.pl,q1,no,0.1,no,corr,0.0
1718,exp_acyclic_indvary1_step8_batch_yyy02.pl,f2,no,0.12,no,corr,1.0
1719,exp_acyclic_indvary1_step8_batch_yyy02.pl,s4,no,0.1,no,corr,0.0
1720,exp_acyclic_indvary1_step8_batch_yyy02.pl,y4,no,0.12,no,corr,0.0
1721,exp_acyclic_indvary1_step8_batch_yyy03.pl,x7,no,0.12,no,corr,0.0
1722,exp_acyclic_indvary1_step8_batch_yyy03.pl,a4,no,0.11,no,corr,0.0
1723,exp_acyclic_indvary1_step8_batch_yyy03.pl,w1,yes,0.14,yes,corr,1.0
1724,exp_acyclic_indvary1_step8_batch_yyy03.pl,u3,yes,0.14,yes,corr,2.0
1725,exp_acyclic_indvary1_step8_batch_yyy03.pl,r1,no,0.11,no,corr,0.0
1726,exp_acyclic_indvary1_step8_batch_yyy03.pl,x4,no,0.12,no,corr,0.0
1727,exp_acyclic_indvary1_step8_batch_yyy03.pl,f2,yes,0.14,yes,corr,1.0
1728,exp_acyclic_indvary1_step8_batch_yyy03.pl,c1,yes,0.12,yes,corr,0.0
1729,exp_acyclic_indvary1_step8_batch_yyy03.pl,s6,no,0.11,no,corr,0.0
1730,exp_acyclic_indvary1_step8_batch_yyy03.pl,b5,no,0.11,no,corr,0.0
1731,exp_acyclic_indvary1_step8_batch_yyy04.pl,t5,no,0.12,no,corr,0.0
1732,exp_acyclic_indvary1_step8_batch_yyy04.pl,f1,yes,0.11,yes,corr,0.0
1733,exp_acyclic_indvary1_step8_batch_yyy04.pl,t3,no,0.11,no,corr,0.0
1734,exp_acyclic_indvary1_step8_batch_yyy04.pl,s2,no,0.11,no,corr,0.0
1735,exp_acyclic_indvary1_step8_batch_yyy04.pl,c6,no,0.11,no,corr,0.0
1736,exp_acyclic_indvary1_step8_batch_yyy04.pl,y6,no,0.12,no,corr,0.0
1737,exp_acyclic_indvary1_step8_batch_yyy04.pl,v2,no,0.12,no,corr,2.0
1738,exp_acyclic_indvary1_step8_batch_yyy04.pl,q6,yes,0.11,yes,corr,1.0
1739,exp_acyclic_indvary1_step8_batch_yyy04.pl,a4,no,0.13,no,corr,0.0
1740,exp_acyclic_indvary1_step8_batch_yyy04.pl,w6,no,0.1,no,corr,0.0
1741,exp_acyclic_indvary1_step8_batch_yyy05.pl,u5,no,0.11,no,corr,0.0
1742,exp_acyclic_indvary1_step8_batch_yyy05.pl,x2,no,0.11,no,corr,0.0
1743,exp_acyclic_indvary1_step8_batch_yyy05.pl,x1,no,0.11,no,corr,0.0
1744,exp_acyclic_indvary1_step8_batch_yyy05.pl,r2,no,0.1,no,corr,0.0
1745,exp_acyclic_indvary1_step8_batch_yyy05.pl,s4,no,0.11,no,corr,0.0
1746,exp_acyclic_indvary1_step8_batch_yyy05.pl,w7,yes,0.11,yes,corr,1.0
1747,exp_acyclic_indvary1_step8_batch_yyy05.pl,z4,no,0.13,no,corr,0.0
1748,exp_acyclic_indvary1_step8_batch_yyy05.pl,r5,no,0.1,no,corr,0.0
1749,exp_acyclic_indvary1_step8_batch_yyy05.pl,t7,no,0.12,no,corr,0.0
1750,exp_acyclic_indvary1_step8_batch_yyy05.pl,c6,no,0.1,no,corr,0.0
1751,exp_acyclic_indvary1_step8_batch_yyy06.pl,c3,yes,0.11,yes,corr,0.0
1752,exp_acyclic_indvary1_step8_batch_yyy06.pl,v6,no,0.11,no,corr,0.0
1753,exp_acyclic_indvary1_step8_batch_yyy06.pl,w5,no,0.11,no,corr,0.0
1754,exp_acyclic_indvary1_step8_batch_yyy06.pl,x2,yes,0.14,yes,corr,1.0
1755,exp_acyclic_indvary1_step8_batch_yyy06.pl,x6,no,0.1,no,corr,0.0
1756,exp_acyclic_indvary1_step8_batch_yyy06.pl,v3,no,0.11,no,corr,0.0
1757,exp_acyclic_indvary1_step8_batch_yyy06.pl,d1,no,0.14,no,corr,3.0
1758,exp_acyclic_indvary1_step8_batch_yyy06.pl,q7,no,0.09,no,corr,0.0
1759,exp_acyclic_indvary1_step8_batch_yyy06.pl,z5,no,0.09,no,corr,0.0
1760,exp_acyclic_indvary1_step8_batch_yyy06.pl,v2,no,0.09,no,corr,0.0
1761,exp_acyclic_indvary1_step8_batch_yyy07.pl,p5,no,0.1,no,corr,0.0
1762,exp_acyclic_indvary1_step8_batch_yyy07.pl,r6,yes,0.12,yes,corr,1.0
1763,exp_acyclic_indvary1_step8_batch_yyy07.pl,s2,yes,0.11,yes,corr,1.0
1764,exp_acyclic_indvary1_step8_batch_yyy07.pl,v1,no,0.11,no,corr,0.0
1765,exp_acyclic_indvary1_step8_batch_yyy07.pl,f3,no,0.1,no,corr,0.0
1766,exp_acyclic_indvary1_step8_batch_yyy07.pl,e3,no,0.11,no,corr,0.0
1767,exp_acyclic_indvary1_step8_batch_yyy07.pl,q7,no,0.12,no,corr,0.0
1768,exp_acyclic_indvary1_step8_batch_yyy07.pl,f2,yes,0.1,yes,corr,0.0
1769,exp_acyclic_indvary1_step8_batch_yyy07.pl,c3,yes,0.13,yes,corr,0.0
1770,exp_acyclic_indvary1_step8_batch_yyy07.pl,c4,no,0.1,no,corr,0.0
1771,exp_acyclic_indvary1_step8_batch_yyy08.pl,e5,no,0.11,no,corr,0.0
1772,exp_acyclic_indvary1_step8_batch_yyy08.pl,u4,no,0.11,no,corr,0.0
1773,exp_acyclic_indvary1_step8_batch_yyy08.pl,w5,no,0.1,no,corr,0.0
1774,exp_acyclic_indvary1_step8_batch_yyy08.pl,c2,yes,0.12,yes,corr,0.0
1775,exp_acyclic_indvary1_step8_batch_yyy08.pl,q4,no,0.11,no,corr,0.0
1776,exp_acyclic_indvary1_step8_batch_yyy08.pl,f5,no,0.12,no,corr,0.0
1777,exp_acyclic_indvary1_step8_batch_yyy08.pl,r4,yes,0.13,yes,corr,3.0
1778,exp_acyclic_indvary1_step8_batch_yyy08.pl,z3,no,0.09,no,corr,0.0
1779,exp_acyclic_indvary1_step8_batch_yyy08.pl,y2,no,0.14,no,corr,4.0
1780,exp_acyclic_indvary1_step8_batch_yyy08.pl,q1,no,0.09,no,corr,0.0
1781,exp_acyclic_indvary1_step8_batch_yyy09.pl,c4,no,0.11,no,corr,0.0
1782,exp_acyclic_indvary1_step8_batch_yyy09.pl,s4,no,0.11,no,corr,0.0
1783,exp_acyclic_indvary1_step8_batch_yyy09.pl,e1,yes,0.11,yes,corr,0.0
1784,exp_acyclic_indvary1_step8_batch_yyy09.pl,e5,no,0.11,no,corr,0.0
1785,exp_acyclic_indvary1_step8_batch_yyy09.pl,d3,no,0.12,no,corr,0.0
1786,exp_acyclic_indvary1_step8_batch_yyy09.pl,a4,no,0.1,no,corr,0.0
1787,exp_acyclic_indvary1_step8_batch_yyy09.pl,x5,no,0.13,no,corr,0.0
1788,exp_acyclic_indvary1_step8_batch_yyy09.pl,w3,no,0.11,no,corr,0.0
1789,exp_acyclic_indvary1_step8_batch_yyy09.pl,s2,no,0.12,no,corr,0.0
1790,exp_acyclic_indvary1_step8_batch_yyy09.pl,z1,no,0.24,no,corr,5.0
1791,exp_acyclic_indvary1_step8_batch_yyy10.pl,p4,no,0.11,no,corr,0.0
1792,exp_acyclic_indvary1_step8_batch_yyy10.pl,b4,no,0.11,no,corr,0.0
1793,exp_acyclic_indvary1_step8_batch_yyy10.pl,c5,no,0.11,no,corr,0.0
1794,exp_acyclic_indvary1_step8_batch_yyy10.pl,t2,no,0.18,no,corr,4.0
1795,exp_acyclic_indvary1_step8_batch_yyy10.pl,u3,yes,0.16,yes,corr,4.0
1796,exp_acyclic_indvary1_step8_batch_yyy10.pl,r7,no,0.1,no,corr,0.0
1797,exp_acyclic_indvary1_step8_batch_yyy10.pl,q7,no,0.12,no,corr,0.0
1798,exp_acyclic_indvary1_step8_batch_yyy10.pl,a2,yes,0.12,yes,corr,0.0
1799,exp_acyclic_indvary1_step8_batch_yyy10.pl,u5,no,0.1,no,corr,0.0
1800,exp_acyclic_indvary1_step8_batch_yyy10.pl,d5,no,0.14,no,corr,0.0
1801,exp_acyclic_indvary2_step1_batch_yyy01.pl,d5,no,0.11,no,corr,0.0
1802,exp_acyclic_indvary2_step1_batch_yyy01.pl,c4,no,0.13,no,corr,0.0
1803,exp_acyclic_indvary2_step1_batch_yyy01.pl,t3,no,0.09,no,corr,0.0
1804,exp_acyclic_indvary2_step1_batch_yyy01.pl,t6,no,0.1,no,corr,0.0
1805,exp_acyclic_indvary2_step1_batch_yyy01.pl,p1,yes,0.14,yes,corr,3.0
1806,exp_acyclic_indvary2_step1_batch_yyy01.pl,x4,no,0.1,no,corr,0.0
1807,exp_acyclic_indvary2_step1_batch_yyy01.pl,p4,no,0.1,no,corr,0.0
1808,exp_acyclic_indvary2_step1_batch_yyy01.pl,x3,no,0.11,no,corr,0.0
1809,exp_acyclic_indvary2_step1_batch_yyy01.pl,t2,yes,0.13,yes,corr,2.0
1810,exp_acyclic_indvary2_step1_batch_yyy01.pl,b5,no,0.09,no,corr,0.0
1811,exp_acyclic_indvary2_step1_batch_yyy02.pl,d5,no,0.09,no,corr,0.0
1812,exp_acyclic_indvary2_step1_batch_yyy02.pl,s3,no,0.09,no,corr,0.0
1813,exp_acyclic_indvary2_step1_batch_yyy02.pl,b3,no,0.2,no,corr,6.0
1814,exp_acyclic_indvary2_step1_batch_yyy02.pl,p5,no,0.09,no,corr,0.0
1815,exp_acyclic_indvary2_step1_batch_yyy02.pl,x7,no,0.1,no,corr,0.0
1816,exp_acyclic_indvary2_step1_batch_yyy02.pl,r4,no,0.1,no,corr,0.0
