instance,goal,result,duration,correct_result,verdict,steps_obtained
exp_acyclic_depvary_step5_batch_yyy09.pl,e2,,600.0,no,TIMEOUT,24
exp_acyclic_depvary_step5_batch_yyy09.pl,y2,yes,0.09,yes,corr,1
exp_acyclic_depvary_step5_batch_yyy09.pl,x1,no,0.05,no,corr,0
exp_acyclic_depvary_step5_batch_yyy10.pl,e1,,600.0,no,TIMEOUT,14
exp_acyclic_depvary_step5_batch_yyy10.pl,d4,no,0.04,no,corr,0
exp_acyclic_depvary_step5_batch_yyy10.pl,w4,no,0.04,no,corr,0
exp_acyclic_depvary_step5_batch_yyy10.pl,t2,yes,0.09,yes,corr,1
exp_acyclic_depvary_step5_batch_yyy10.pl,z3,no,0.04,no,corr,0
exp_acyclic_depvary_step5_batch_yyy10.pl,x4,no,0.04,no,corr,0
exp_acyclic_depvary_step5_batch_yyy10.pl,t5,no,0.04,no,corr,0
exp_acyclic_depvary_step5_batch_yyy10.pl,s3,yes,0.57,yes,corr,3
exp_acyclic_depvary_step5_batch_yyy10.pl,v4,no,0.04,no,corr,0
exp_acyclic_depvary_step5_batch_yyy10.pl,e3,,600.0,no,TIMEOUT,14
exp_acyclic_depvary_step6_batch_yyy01.pl,d5,no,0.13,no,corr,0
exp_acyclic_depvary_step6_batch_yyy01.pl,s3,yes,17.7,yes,corr,12
exp_acyclic_depvary_step6_batch_yyy01.pl,w5,no,0.06,no,corr,0
exp_acyclic_depvary_step6_batch_yyy01.pl,b4,,600.0,no,TIMEOUT,38
exp_acyclic_depvary_step6_batch_yyy01.pl,a5,no,0.07,no,corr,0
exp_acyclic_depvary_step6_batch_yyy01.pl,t2,,600.0,no,TIMEOUT,36
exp_acyclic_depvary_step6_batch_yyy01.pl,r4,no,0.08,no,corr,0
exp_acyclic_depvary_step6_batch_yyy01.pl,u2,no,0.07,no,corr,0
exp_acyclic_depvary_step6_batch_yyy01.pl,z4,no,0.07,no,corr,0
exp_acyclic_depvary_step6_batch_yyy01.pl,e4,no,0.07,no,corr,0
exp_acyclic_depvary_step6_batch_yyy02.pl,q4,,600.0,no,TIMEOUT,24
exp_acyclic_depvary_step6_batch_yyy02.pl,r5,no,0.07,no,corr,0
exp_acyclic_depvary_step6_batch_yyy02.pl,r4,no,0.07,no,corr,0
exp_acyclic_depvary_step6_batch_yyy02.pl,p2,yes,0.14,yes,corr,1
exp_acyclic_depvary_step6_batch_yyy02.pl,p5,no,0.07,no,corr,0
exp_acyclic_depvary_step6_batch_yyy02.pl,x3,yes,0.14,yes,corr,1
exp_acyclic_depvary_step6_batch_yyy02.pl,u1,no,0.07,no,corr,0
exp_acyclic_depvary_step6_batch_yyy02.pl,f1,yes,0.15,yes,corr,1
exp_acyclic_depvary_step6_batch_yyy02.pl,x5,no,0.07,no,corr,0
exp_acyclic_depvary_step6_batch_yyy02.pl,z2,,600.0,yes,TIMEOUT,18
exp_acyclic_depvary_step6_batch_yyy03.pl,d5,no,0.12,no,corr,0
exp_acyclic_depvary_step6_batch_yyy03.pl,b2,yes,0.06,yes,corr,0
exp_acyclic_depvary_step6_batch_yyy03.pl,e1,,600.0,no,TIMEOUT,21
exp_acyclic_depvary_step6_batch_yyy03.pl,d4,no,0.06,no,corr,0
exp_acyclic_depvary_step6_batch_yyy03.pl,u1,yes,0.12,yes,corr,1
exp_acyclic_depvary_step6_batch_yyy03.pl,s1,no,0.05,no,corr,0
exp_acyclic_depvary_step6_batch_yyy03.pl,r3,no,0.05,no,corr,0
exp_acyclic_depvary_step6_batch_yyy03.pl,f2,,600.0,yes,TIMEOUT,13
exp_acyclic_depvary_step6_batch_yyy03.pl,t4,no,0.04,no,corr,0
exp_acyclic_depvary_step6_batch_yyy03.pl,s3,yes,0.09,yes,corr,1
exp_acyclic_depvary_step6_batch_yyy04.pl,d5,no,0.13,no,corr,0
exp_acyclic_depvary_step6_batch_yyy04.pl,q5,no,0.04,no,corr,0
exp_acyclic_depvary_step6_batch_yyy04.pl,c2,yes,0.09,yes,corr,1
exp_acyclic_depvary_step6_batch_yyy04.pl,w1,,600.0,no,TIMEOUT,19
exp_acyclic_depvary_step6_batch_yyy04.pl,p2,,600.0,no,TIMEOUT,13
exp_acyclic_depvary_step6_batch_yyy04.pl,q2,,600.0,no,TIMEOUT,14
exp_acyclic_depvary_step6_batch_yyy04.pl,p4,yes,0.1,yes,corr,1
exp_acyclic_depvary_step6_batch_yyy04.pl,d4,no,0.05,no,corr,0
exp_acyclic_depvary_step6_batch_yyy04.pl,r2,yes,0.1,yes,corr,1
exp_acyclic_depvary_step6_batch_yyy04.pl,a1,,600.0,no,TIMEOUT,30
exp_acyclic_depvary_step6_batch_yyy05.pl,b2,,600.0,yes,TIMEOUT,13
exp_acyclic_depvary_step6_batch_yyy05.pl,q5,no,0.06,no,corr,0
exp_acyclic_depvary_step6_batch_yyy05.pl,v1,,600.0,yes,TIMEOUT,13
exp_acyclic_depvary_step6_batch_yyy05.pl,z2,no,0.06,no,corr,0
exp_acyclic_depvary_step6_batch_yyy05.pl,d2,,600.0,no,TIMEOUT,24
exp_acyclic_depvary_step6_batch_yyy05.pl,a3,,600.0,no,TIMEOUT,16
exp_acyclic_depvary_step6_batch_yyy05.pl,u3,,600.0,no,TIMEOUT,20
exp_acyclic_depvary_step6_batch_yyy05.pl,v4,no,0.05,no,corr,0
exp_acyclic_depvary_step6_batch_yyy05.pl,d1,,600.0,yes,TIMEOUT,17
exp_acyclic_depvary_step6_batch_yyy05.pl,q1,yes,0.2,yes,corr,2
exp_acyclic_depvary_step6_batch_yyy06.pl,e5,no,0.14,no,corr,0
exp_acyclic_depvary_step6_batch_yyy06.pl,w5,no,0.04,no,corr,0
exp_acyclic_depvary_step6_batch_yyy06.pl,a5,no,0.05,no,corr,0
exp_acyclic_depvary_step6_batch_yyy06.pl,z4,no,0.05,no,corr,0
exp_acyclic_depvary_step6_batch_yyy06.pl,e3,yes,0.05,yes,corr,0
exp_acyclic_depvary_step6_batch_yyy06.pl,q3,,600.0,no,TIMEOUT,32
exp_acyclic_depvary_step6_batch_yyy06.pl,p1,,600.0,yes,TIMEOUT,14
exp_acyclic_depvary_step6_batch_yyy06.pl,a2,,600.0,yes,TIMEOUT,17
exp_acyclic_depvary_step6_batch_yyy06.pl,s5,no,0.04,no,corr,0
exp_acyclic_depvary_step6_batch_yyy06.pl,q5,no,0.04,no,corr,0
exp_acyclic_depvary_step6_batch_yyy07.pl,b2,,600.0,no,TIMEOUT,31
exp_acyclic_depvary_step6_batch_yyy07.pl,z5,no,0.06,no,corr,0
exp_acyclic_depvary_step6_batch_yyy07.pl,w2,yes,0.1,yes,corr,1
exp_acyclic_depvary_step6_batch_yyy07.pl,q5,no,0.05,no,corr,0
exp_acyclic_depvary_step6_batch_yyy07.pl,c2,yes,0.1,yes,corr,1
exp_acyclic_depvary_step6_batch_yyy07.pl,e4,no,0.05,no,corr,0
exp_acyclic_depvary_step6_batch_yyy07.pl,a3,,600.0,no,TIMEOUT,19
exp_acyclic_depvary_step6_batch_yyy07.pl,y2,yes,0.11,yes,corr,1
exp_acyclic_depvary_step6_batch_yyy07.pl,a2,,600.0,yes,TIMEOUT,16
exp_acyclic_depvary_step6_batch_yyy07.pl,x4,no,0.05,no,corr,0
exp_acyclic_depvary_step6_batch_yyy08.pl,r5,no,0.14,no,corr,0
exp_acyclic_depvary_step6_batch_yyy08.pl,c1,,600.0,no,TIMEOUT,36
exp_acyclic_depvary_step6_batch_yyy08.pl,e3,,600.0,no,TIMEOUT,36
exp_acyclic_depvary_step6_batch_yyy08.pl,r1,yes,0.05,yes,corr,1
exp_acyclic_depvary_step6_batch_yyy08.pl,z3,no,0.02,no,corr,0
exp_acyclic_depvary_step6_batch_yyy08.pl,p1,,600.0,no,TIMEOUT,41
exp_acyclic_depvary_step6_batch_yyy08.pl,w1,yes,0.05,yes,corr,1
exp_acyclic_depvary_step6_batch_yyy08.pl,p3,yes,0.04,yes,corr,1
exp_acyclic_depvary_step6_batch_yyy08.pl,e2,no,15.88,no,corr,10
exp_acyclic_depvary_step6_batch_yyy08.pl,u2,,600.0,no,TIMEOUT,35
exp_acyclic_depvary_step6_batch_yyy09.pl,d5,no,0.09,no,corr,0
exp_acyclic_depvary_step6_batch_yyy09.pl,t5,no,0.02,no,corr,0
exp_acyclic_depvary_step6_batch_yyy09.pl,w5,no,0.02,no,corr,0
exp_acyclic_depvary_step6_batch_yyy09.pl,c5,no,0.02,no,corr,0
exp_acyclic_depvary_step6_batch_yyy09.pl,q4,yes,0.11,yes,corr,2
exp_acyclic_depvary_step6_batch_yyy09.pl,f3,yes,0.1,yes,corr,2
exp_acyclic_depvary_step6_batch_yyy09.pl,v4,no,0.02,no,corr,0
exp_acyclic_depvary_step6_batch_yyy09.pl,f2,,600.0,no,TIMEOUT,17
exp_acyclic_depvary_step6_batch_yyy09.pl,x2,yes,0.05,yes,corr,1
exp_acyclic_depvary_step6_batch_yyy09.pl,f5,no,0.02,no,corr,0
exp_acyclic_depvary_step6_batch_yyy10.pl,d5,no,0.13,no,corr,0
exp_acyclic_depvary_step6_batch_yyy10.pl,f1,yes,0.03,yes,corr,0
exp_acyclic_depvary_step6_batch_yyy10.pl,t3,no,0.03,no,corr,0
exp_acyclic_depvary_step6_batch_yyy10.pl,q4,no,14.12,no,corr,10
exp_acyclic_depvary_step6_batch_yyy10.pl,y3,yes,0.05,yes,corr,1
exp_acyclic_depvary_step6_batch_yyy10.pl,p3,yes,12.28,yes,corr,14
exp_acyclic_depvary_step6_batch_yyy10.pl,t4,no,0.03,no,corr,0
exp_acyclic_depvary_step6_batch_yyy10.pl,s3,no,61.67,no,corr,18
exp_acyclic_depvary_step6_batch_yyy10.pl,s2,yes,0.05,yes,corr,1
exp_acyclic_depvary_step6_batch_yyy10.pl,c5,no,0.02,no,corr,0
exp_acyclic_depvary_step7_batch_yyy01.pl,s4,yes,200.72,yes,corr,18
exp_acyclic_depvary_step7_batch_yyy01.pl,p5,no,0.03,no,corr,0
exp_acyclic_depvary_step7_batch_yyy01.pl,q4,,600.0,no,TIMEOUT,27
exp_acyclic_depvary_step7_batch_yyy01.pl,e3,yes,309.2,yes,corr,15
exp_acyclic_depvary_step7_batch_yyy01.pl,a3,yes,49.75,yes,corr,18
