instance,goal,result,duration,correct_result,verdict,steps_obtained
exp_acyclic_indvary1_step4_batch_yyy02.pl,f2,yes,1.18,yes,corr,
exp_acyclic_indvary1_step4_batch_yyy02.pl,b3,yes,1.49,yes,corr,11
exp_acyclic_indvary1_step4_batch_yyy02.pl,y4,no,1.19,no,corr,
exp_acyclic_indvary1_step4_batch_yyy03.pl,u5,no,1.3,no,corr,
exp_acyclic_indvary1_step4_batch_yyy03.pl,q4,no,1.63,no,corr,
exp_acyclic_indvary1_step4_batch_yyy03.pl,z4,no,1.31,no,corr,
exp_acyclic_indvary1_step4_batch_yyy03.pl,y2,no,1.19,no,corr,
exp_acyclic_indvary1_step4_batch_yyy03.pl,r2,yes,1.49,yes,corr,6
exp_acyclic_indvary1_step4_batch_yyy03.pl,v3,no,1.2,no,corr,
exp_acyclic_indvary1_step4_batch_yyy03.pl,t4,no,1.2,no,corr,
exp_acyclic_indvary1_step4_batch_yyy03.pl,c4,no,1.18,no,corr,
exp_acyclic_indvary1_step4_batch_yyy03.pl,p5,no,1.22,no,corr,
exp_acyclic_indvary1_step4_batch_yyy03.pl,x3,yes,1.34,yes,corr,2
exp_acyclic_indvary1_step4_batch_yyy04.pl,a6,no,1.29,no,corr,
exp_acyclic_indvary1_step4_batch_yyy04.pl,z5,no,1.25,no,corr,
exp_acyclic_indvary1_step4_batch_yyy04.pl,p2,yes,1.38,yes,corr,4
exp_acyclic_indvary1_step4_batch_yyy04.pl,a3,yes,1.18,yes,corr,
exp_acyclic_indvary1_step4_batch_yyy04.pl,w3,no,1.63,no,corr,
exp_acyclic_indvary1_step4_batch_yyy04.pl,f2,no,1.52,no,corr,
exp_acyclic_indvary1_step4_batch_yyy04.pl,c2,yes,1.2,yes,corr,
exp_acyclic_indvary1_step4_batch_yyy04.pl,b1,yes,1.21,yes,corr,
exp_acyclic_indvary1_step4_batch_yyy04.pl,e3,no,1.26,no,corr,
exp_acyclic_indvary1_step4_batch_yyy04.pl,r4,no,1.17,no,corr,
exp_acyclic_indvary1_step4_batch_yyy05.pl,v2,no,2.13,no,corr,
exp_acyclic_indvary1_step4_batch_yyy05.pl,w5,no,1.21,no,corr,
exp_acyclic_indvary1_step4_batch_yyy05.pl,b4,no,1.19,no,corr,
exp_acyclic_indvary1_step4_batch_yyy05.pl,c5,no,1.21,no,corr,
exp_acyclic_indvary1_step4_batch_yyy05.pl,q4,yes,1.35,yes,corr,2
exp_acyclic_indvary1_step4_batch_yyy05.pl,y3,no,1.45,no,corr,
exp_acyclic_indvary1_step4_batch_yyy05.pl,w4,no,1.21,no,corr,
exp_acyclic_indvary1_step4_batch_yyy05.pl,v4,no,1.17,no,corr,
exp_acyclic_indvary1_step4_batch_yyy05.pl,x1,yes,1.45,yes,corr,6
exp_acyclic_indvary1_step4_batch_yyy05.pl,a2,no,1.46,no,corr,
exp_acyclic_indvary1_step4_batch_yyy06.pl,a6,no,1.2,no,corr,
exp_acyclic_indvary1_step4_batch_yyy06.pl,p5,no,1.25,no,corr,
exp_acyclic_indvary1_step4_batch_yyy06.pl,d3,no,1.14,no,corr,
exp_acyclic_indvary1_step4_batch_yyy06.pl,t3,no,1.2,no,corr,
exp_acyclic_indvary1_step4_batch_yyy06.pl,a4,no,1.19,no,corr,
exp_acyclic_indvary1_step4_batch_yyy06.pl,d2,no,1.41,no,corr,
exp_acyclic_indvary1_step4_batch_yyy06.pl,q1,yes,1.48,yes,corr,10
exp_acyclic_indvary1_step4_batch_yyy06.pl,p1,no,1.16,no,corr,
exp_acyclic_indvary1_step4_batch_yyy06.pl,b6,no,1.21,no,corr,
exp_acyclic_indvary1_step4_batch_yyy06.pl,a1,yes,1.51,yes,corr,12
exp_acyclic_indvary1_step4_batch_yyy07.pl,s3,yes,1.43,yes,corr,1
exp_acyclic_indvary1_step4_batch_yyy07.pl,w2,no,1.22,no,corr,
exp_acyclic_indvary1_step4_batch_yyy07.pl,d3,no,1.3,no,corr,
exp_acyclic_indvary1_step4_batch_yyy07.pl,b4,no,1.19,no,corr,
exp_acyclic_indvary1_step4_batch_yyy07.pl,z1,no,1.25,no,corr,
exp_acyclic_indvary1_step4_batch_yyy07.pl,q4,yes,1.37,yes,corr,3
exp_acyclic_indvary1_step4_batch_yyy07.pl,p3,yes,1.46,yes,corr,8
exp_acyclic_indvary1_step4_batch_yyy07.pl,y1,no,1.18,no,corr,
exp_acyclic_indvary1_step4_batch_yyy07.pl,p1,yes,1.42,yes,corr,6
exp_acyclic_indvary1_step4_batch_yyy07.pl,a2,yes,1.54,yes,corr,15
exp_acyclic_indvary1_step4_batch_yyy08.pl,u5,no,1.34,no,corr,
exp_acyclic_indvary1_step4_batch_yyy08.pl,v2,no,1.21,no,corr,
exp_acyclic_indvary1_step4_batch_yyy08.pl,f1,no,1.44,no,corr,
exp_acyclic_indvary1_step4_batch_yyy08.pl,f3,no,1.22,no,corr,
exp_acyclic_indvary1_step4_batch_yyy08.pl,b6,no,1.25,no,corr,
exp_acyclic_indvary1_step4_batch_yyy08.pl,x4,no,1.3,no,corr,
exp_acyclic_indvary1_step4_batch_yyy08.pl,s4,no,1.19,no,corr,
exp_acyclic_indvary1_step4_batch_yyy08.pl,b3,no,1.42,no,corr,
exp_acyclic_indvary1_step4_batch_yyy08.pl,z4,no,1.22,no,corr,
exp_acyclic_indvary1_step4_batch_yyy08.pl,y3,no,1.19,no,corr,
exp_acyclic_indvary1_step4_batch_yyy09.pl,c3,yes,1.53,yes,corr,13
exp_acyclic_indvary1_step4_batch_yyy09.pl,f5,no,1.22,no,corr,
exp_acyclic_indvary1_step4_batch_yyy09.pl,c1,yes,1.2,yes,corr,
exp_acyclic_indvary1_step4_batch_yyy09.pl,p2,no,1.55,no,corr,
exp_acyclic_indvary1_step4_batch_yyy09.pl,q3,no,1.43,no,corr,
exp_acyclic_indvary1_step4_batch_yyy09.pl,y2,no,1.42,no,corr,
exp_acyclic_indvary1_step4_batch_yyy09.pl,r2,yes,1.42,yes,corr,6
exp_acyclic_indvary1_step4_batch_yyy09.pl,a1,yes,1.75,yes,corr,27
exp_acyclic_indvary1_step4_batch_yyy09.pl,u2,no,1.27,no,corr,
exp_acyclic_indvary1_step4_batch_yyy09.pl,q1,no,1.52,no,corr,
exp_acyclic_indvary1_step4_batch_yyy10.pl,b2,yes,1.35,yes,corr,
exp_acyclic_indvary1_step4_batch_yyy10.pl,p5,no,1.19,no,corr,
exp_acyclic_indvary1_step4_batch_yyy10.pl,w5,no,1.19,no,corr,
exp_acyclic_indvary1_step4_batch_yyy10.pl,w4,no,1.18,no,corr,
exp_acyclic_indvary1_step4_batch_yyy10.pl,x5,no,1.21,no,corr,
exp_acyclic_indvary1_step4_batch_yyy10.pl,e3,no,1.22,no,corr,
exp_acyclic_indvary1_step4_batch_yyy10.pl,f4,no,1.22,no,corr,
exp_acyclic_indvary1_step4_batch_yyy10.pl,q3,yes,1.41,yes,corr,6
exp_acyclic_indvary1_step4_batch_yyy10.pl,w2,yes,1.35,yes,corr,2
exp_acyclic_indvary1_step4_batch_yyy10.pl,f1,yes,1.23,yes,corr,
exp_acyclic_indvary1_step5_batch_yyy01.pl,z5,no,1.28,no,corr,
exp_acyclic_indvary1_step5_batch_yyy01.pl,u1,no,1.25,no,corr,
exp_acyclic_indvary1_step5_batch_yyy01.pl,q5,no,1.25,no,corr,
exp_acyclic_indvary1_step5_batch_yyy01.pl,w4,no,1.22,no,corr,
exp_acyclic_indvary1_step5_batch_yyy01.pl,f4,no,1.27,no,corr,
exp_acyclic_indvary1_step5_batch_yyy01.pl,a2,yes,1.16,yes,corr,
exp_acyclic_indvary1_step5_batch_yyy01.pl,t4,no,1.17,no,corr,
exp_acyclic_indvary1_step5_batch_yyy01.pl,t5,no,1.19,no,corr,
exp_acyclic_indvary1_step5_batch_yyy01.pl,c6,no,1.18,no,corr,
exp_acyclic_indvary1_step5_batch_yyy01.pl,z2,yes,1.46,yes,corr,9
exp_acyclic_indvary1_step5_batch_yyy02.pl,d5,no,1.25,no,corr,
exp_acyclic_indvary1_step5_batch_yyy02.pl,z5,no,1.2,no,corr,
exp_acyclic_indvary1_step5_batch_yyy02.pl,p4,yes,1.32,yes,corr,2
exp_acyclic_indvary1_step5_batch_yyy02.pl,y3,no,1.21,no,corr,
exp_acyclic_indvary1_step5_batch_yyy02.pl,x4,yes,1.76,yes,corr,32
exp_acyclic_indvary1_step5_batch_yyy02.pl,f2,no,1.45,no,corr,
exp_acyclic_indvary1_step5_batch_yyy02.pl,y1,no,1.32,no,corr,
exp_acyclic_indvary1_step5_batch_yyy02.pl,r1,no,1.48,no,corr,
exp_acyclic_indvary1_step5_batch_yyy02.pl,t1,no,1.18,no,corr,
exp_acyclic_indvary1_step5_batch_yyy02.pl,q1,no,1.13,no,corr,
exp_acyclic_indvary1_step5_batch_yyy03.pl,s3,no,1.24,no,corr,
exp_acyclic_indvary1_step5_batch_yyy03.pl,z5,no,1.22,no,corr,
exp_acyclic_indvary1_step5_batch_yyy03.pl,p4,no,1.18,no,corr,
exp_acyclic_indvary1_step5_batch_yyy03.pl,e5,no,1.19,no,corr,
exp_acyclic_indvary1_step5_batch_yyy03.pl,t3,yes,1.36,yes,corr,4
exp_acyclic_indvary1_step5_batch_yyy03.pl,e4,no,1.21,no,corr,
exp_acyclic_indvary1_step5_batch_yyy03.pl,x1,no,1.2,no,corr,
exp_acyclic_indvary1_step5_batch_yyy03.pl,b6,no,1.17,no,corr,
exp_acyclic_indvary1_step5_batch_yyy03.pl,s4,yes,1.33,yes,corr,2
exp_acyclic_indvary1_step5_batch_yyy03.pl,b3,no,1.48,no,corr,
exp_acyclic_indvary1_step5_batch_yyy04.pl,e1,yes,1.21,yes,corr,
exp_acyclic_indvary1_step5_batch_yyy04.pl,p4,yes,1.46,yes,corr,7
exp_acyclic_indvary1_step5_batch_yyy04.pl,f1,no,1.43,no,corr,
exp_acyclic_indvary1_step5_batch_yyy04.pl,q4,yes,1.5,yes,corr,11
exp_acyclic_indvary1_step5_batch_yyy04.pl,r5,no,1.17,no,corr,
exp_acyclic_indvary1_step5_batch_yyy04.pl,x5,no,1.17,no,corr,
exp_acyclic_indvary1_step5_batch_yyy04.pl,a3,no,1.48,no,corr,
exp_acyclic_indvary1_step5_batch_yyy04.pl,y2,no,1.45,no,corr,
exp_acyclic_indvary1_step5_batch_yyy04.pl,a1,no,1.43,no,corr,
exp_acyclic_indvary1_step5_batch_yyy04.pl,p1,no,1.2,no,corr,
exp_acyclic_indvary1_step5_batch_yyy05.pl,t5,no,1.24,no,corr,
exp_acyclic_indvary1_step5_batch_yyy05.pl,e1,yes,1.21,yes,corr,
exp_acyclic_indvary1_step5_batch_yyy05.pl,z1,no,1.2,no,corr,
exp_acyclic_indvary1_step5_batch_yyy05.pl,f5,no,1.25,no,corr,
exp_acyclic_indvary1_step5_batch_yyy05.pl,c1,yes,1.5,yes,corr,12
exp_acyclic_indvary1_step5_batch_yyy05.pl,u3,yes,1.47,yes,corr,8
exp_acyclic_indvary1_step5_batch_yyy05.pl,r2,no,1.29,no,corr,
exp_acyclic_indvary1_step5_batch_yyy05.pl,w3,no,1.19,no,corr,
exp_acyclic_indvary1_step5_batch_yyy05.pl,p4,yes,1.35,yes,corr,3
exp_acyclic_indvary1_step5_batch_yyy05.pl,x3,no,1.23,no,corr,
exp_acyclic_indvary1_step5_batch_yyy06.pl,d3,no,1.19,no,corr,
exp_acyclic_indvary1_step5_batch_yyy06.pl,v1,yes,1.28,yes,corr,1
exp_acyclic_indvary1_step5_batch_yyy06.pl,s1,no,1.19,no,corr,
exp_acyclic_indvary1_step5_batch_yyy06.pl,p2,yes,1.58,yes,corr,17
exp_acyclic_indvary1_step5_batch_yyy06.pl,x4,yes,1.42,yes,corr,8
exp_acyclic_indvary1_step5_batch_yyy06.pl,t5,no,1.19,no,corr,
exp_acyclic_indvary1_step5_batch_yyy06.pl,s3,yes,1.36,yes,corr,7
exp_acyclic_indvary1_step5_batch_yyy06.pl,c4,no,1.19,no,corr,
exp_acyclic_indvary1_step5_batch_yyy06.pl,e3,no,1.18,no,corr,
exp_acyclic_indvary1_step5_batch_yyy06.pl,r4,no,1.49,no,corr,
exp_acyclic_indvary1_step5_batch_yyy07.pl,b2,yes,1.84,yes,corr,12
exp_acyclic_indvary1_step5_batch_yyy07.pl,p4,no,1.4,no,corr,
exp_acyclic_indvary1_step5_batch_yyy07.pl,w5,no,1.19,no,corr,
exp_acyclic_indvary1_step5_batch_yyy07.pl,b1,yes,1.64,yes,corr,15
exp_acyclic_indvary1_step5_batch_yyy07.pl,e3,no,1.17,no,corr,
exp_acyclic_indvary1_step5_batch_yyy07.pl,s1,no,1.42,no,corr,
exp_acyclic_indvary1_step5_batch_yyy07.pl,q3,no,1.18,no,corr,
exp_acyclic_indvary1_step5_batch_yyy07.pl,p1,yes,1.42,yes,corr,8
exp_acyclic_indvary1_step5_batch_yyy07.pl,v1,no,1.19,no,corr,
exp_acyclic_indvary1_step5_batch_yyy07.pl,w1,yes,1.37,yes,corr,4
exp_acyclic_indvary1_step5_batch_yyy08.pl,d4,no,1.31,no,corr,
exp_acyclic_indvary1_step5_batch_yyy08.pl,u1,no,1.2,no,corr,
exp_acyclic_indvary1_step5_batch_yyy08.pl,v5,no,1.25,no,corr,
exp_acyclic_indvary1_step5_batch_yyy08.pl,a4,no,1.2,no,corr,
exp_acyclic_indvary1_step5_batch_yyy08.pl,r5,no,1.2,no,corr,
exp_acyclic_indvary1_step5_batch_yyy08.pl,f3,no,1.23,no,corr,
exp_acyclic_indvary1_step5_batch_yyy08.pl,c6,no,1.17,no,corr,
exp_acyclic_indvary1_step5_batch_yyy08.pl,e3,no,1.17,no,corr,
exp_acyclic_indvary1_step5_batch_yyy08.pl,y2,no,1.16,no,corr,
exp_acyclic_indvary1_step5_batch_yyy08.pl,x1,yes,1.42,yes,corr,8
exp_acyclic_indvary1_step5_batch_yyy09.pl,c4,no,1.25,no,corr,
exp_acyclic_indvary1_step5_batch_yyy09.pl,b2,yes,1.19,yes,corr,
exp_acyclic_indvary1_step5_batch_yyy09.pl,w5,no,1.19,no,corr,
exp_acyclic_indvary1_step5_batch_yyy09.pl,a5,no,1.18,no,corr,
exp_acyclic_indvary1_step5_batch_yyy09.pl,x2,no,1.16,no,corr,
exp_acyclic_indvary1_step5_batch_yyy09.pl,r5,no,1.18,no,corr,
exp_acyclic_indvary1_step5_batch_yyy09.pl,w1,yes,1.53,yes,corr,11
exp_acyclic_indvary1_step5_batch_yyy09.pl,c1,no,1.5,no,corr,
exp_acyclic_indvary1_step5_batch_yyy09.pl,d2,no,1.41,no,corr,
exp_acyclic_indvary1_step5_batch_yyy09.pl,y2,yes,1.45,yes,corr,8
exp_acyclic_indvary1_step5_batch_yyy10.pl,b3,no,1.48,no,corr,
exp_acyclic_indvary1_step5_batch_yyy10.pl,u4,yes,1.39,yes,corr,3
exp_acyclic_indvary1_step5_batch_yyy10.pl,a5,no,1.21,no,corr,
exp_acyclic_indvary1_step5_batch_yyy10.pl,w1,no,1.16,no,corr,
exp_acyclic_indvary1_step5_batch_yyy10.pl,y1,yes,1.46,yes,corr,11
exp_acyclic_indvary1_step5_batch_yyy10.pl,a3,yes,1.22,yes,corr,
exp_acyclic_indvary1_step5_batch_yyy10.pl,t1,yes,1.47,yes,corr,12
exp_acyclic_indvary1_step5_batch_yyy10.pl,q2,no,1.2,no,corr,
exp_acyclic_indvary1_step5_batch_yyy10.pl,e3,no,1.21,no,corr,
exp_acyclic_indvary1_step5_batch_yyy10.pl,r4,no,1.23,no,corr,
exp_acyclic_indvary1_step6_batch_yyy01.pl,d5,no,2.12,no,corr,
exp_acyclic_indvary1_step6_batch_yyy01.pl,v2,no,1.23,no,corr,
exp_acyclic_indvary1_step6_batch_yyy01.pl,f1,no,1.42,no,corr,
exp_acyclic_indvary1_step6_batch_yyy01.pl,t3,no,1.2,no,corr,
exp_acyclic_indvary1_step6_batch_yyy01.pl,s2,no,1.18,no,corr,
exp_acyclic_indvary1_step6_batch_yyy01.pl,f3,no,1.22,no,corr,
exp_acyclic_indvary1_step6_batch_yyy01.pl,x5,no,1.19,no,corr,
exp_acyclic_indvary1_step6_batch_yyy01.pl,f4,no,1.19,no,corr,
exp_acyclic_indvary1_step6_batch_yyy01.pl,y2,no,1.18,no,corr,
exp_acyclic_indvary1_step6_batch_yyy01.pl,x4,yes,1.51,yes,corr,12
exp_acyclic_indvary1_step6_batch_yyy02.pl,y4,no,1.29,no,corr,
exp_acyclic_indvary1_step6_batch_yyy02.pl,e5,no,1.16,no,corr,
exp_acyclic_indvary1_step6_batch_yyy02.pl,v5,no,1.43,no,corr,
exp_acyclic_indvary1_step6_batch_yyy02.pl,b1,yes,1.29,yes,corr,
exp_acyclic_indvary1_step6_batch_yyy02.pl,f5,no,1.19,no,corr,
exp_acyclic_indvary1_step6_batch_yyy02.pl,f3,no,1.28,no,corr,
exp_acyclic_indvary1_step6_batch_yyy02.pl,b5,no,1.15,no,corr,
exp_acyclic_indvary1_step6_batch_yyy02.pl,e3,no,1.14,no,corr,
exp_acyclic_indvary1_step6_batch_yyy02.pl,x4,no,1.15,no,corr,
exp_acyclic_indvary1_step6_batch_yyy02.pl,f2,no,1.39,no,corr,
exp_acyclic_indvary1_step6_batch_yyy03.pl,v2,no,1.22,no,corr,
exp_acyclic_indvary1_step6_batch_yyy03.pl,p5,no,1.19,no,corr,
exp_acyclic_indvary1_step6_batch_yyy03.pl,a5,no,1.17,no,corr,
exp_acyclic_indvary1_step6_batch_yyy03.pl,r5,no,1.16,no,corr,
exp_acyclic_indvary1_step6_batch_yyy03.pl,v1,no,1.19,no,corr,
exp_acyclic_indvary1_step6_batch_yyy03.pl,r4,no,1.16,no,corr,
exp_acyclic_indvary1_step6_batch_yyy03.pl,z3,no,1.24,no,corr,
exp_acyclic_indvary1_step6_batch_yyy03.pl,x1,no,1.43,no,corr,
exp_acyclic_indvary1_step6_batch_yyy03.pl,e2,yes,1.19,yes,corr,
exp_acyclic_indvary1_step6_batch_yyy03.pl,p1,no,1.24,no,corr,
exp_acyclic_indvary1_step6_batch_yyy04.pl,s3,no,1.25,no,corr,
exp_acyclic_indvary1_step6_batch_yyy04.pl,b2,yes,1.2,yes,corr,
exp_acyclic_indvary1_step6_batch_yyy04.pl,e1,no,1.48,no,corr,
exp_acyclic_indvary1_step6_batch_yyy04.pl,p5,yes,1.54,yes,corr,14
exp_acyclic_indvary1_step6_batch_yyy04.pl,a5,no,1.19,no,corr,
exp_acyclic_indvary1_step6_batch_yyy04.pl,x2,no,1.15,no,corr,
exp_acyclic_indvary1_step6_batch_yyy04.pl,v1,no,1.2,no,corr,
exp_acyclic_indvary1_step6_batch_yyy04.pl,a3,yes,1.18,yes,corr,
exp_acyclic_indvary1_step6_batch_yyy04.pl,d1,yes,1.2,yes,corr,
exp_acyclic_indvary1_step6_batch_yyy04.pl,u2,yes,1.46,yes,corr,12
exp_acyclic_indvary1_step6_batch_yyy05.pl,a6,no,1.38,no,corr,
exp_acyclic_indvary1_step6_batch_yyy05.pl,p5,no,1.2,no,corr,
exp_acyclic_indvary1_step6_batch_yyy05.pl,z4,no,1.19,no,corr,
exp_acyclic_indvary1_step6_batch_yyy05.pl,z2,no,1.68,no,corr,
exp_acyclic_indvary1_step6_batch_yyy05.pl,r4,no,1.17,no,corr,
exp_acyclic_indvary1_step6_batch_yyy05.pl,t4,yes,1.45,yes,corr,11
exp_acyclic_indvary1_step6_batch_yyy05.pl,s3,no,1.23,no,corr,
exp_acyclic_indvary1_step6_batch_yyy05.pl,c4,no,1.19,no,corr,
exp_acyclic_indvary1_step6_batch_yyy05.pl,f4,no,1.22,no,corr,
exp_acyclic_indvary1_step6_batch_yyy05.pl,z3,no,1.21,no,corr,
exp_acyclic_indvary1_step6_batch_yyy06.pl,t5,yes,1.37,yes,corr,1
exp_acyclic_indvary1_step6_batch_yyy06.pl,w2,yes,1.37,yes,corr,2
exp_acyclic_indvary1_step6_batch_yyy06.pl,t3,no,1.2,no,corr,
exp_acyclic_indvary1_step6_batch_yyy06.pl,e4,no,1.28,no,corr,
exp_acyclic_indvary1_step6_batch_yyy06.pl,v1,no,1.27,no,corr,
exp_acyclic_indvary1_step6_batch_yyy06.pl,b5,no,1.21,no,corr,
exp_acyclic_indvary1_step6_batch_yyy06.pl,v4,no,1.25,no,corr,
exp_acyclic_indvary1_step6_batch_yyy06.pl,e3,no,1.18,no,corr,
exp_acyclic_indvary1_step6_batch_yyy06.pl,d1,yes,1.22,yes,corr,
exp_acyclic_indvary1_step6_batch_yyy06.pl,u2,no,1.21,no,corr,
exp_acyclic_indvary1_step6_batch_yyy07.pl,t5,no,1.25,no,corr,
exp_acyclic_indvary1_step6_batch_yyy07.pl,x3,no,1.18,no,corr,
exp_acyclic_indvary1_step6_batch_yyy07.pl,f1,yes,1.22,yes,corr,
exp_acyclic_indvary1_step6_batch_yyy07.pl,z4,no,1.19,no,corr,
exp_acyclic_indvary1_step6_batch_yyy07.pl,u3,no,1.18,no,corr,
exp_acyclic_indvary1_step6_batch_yyy07.pl,r2,no,1.21,no,corr,
exp_acyclic_indvary1_step6_batch_yyy07.pl,t1,no,1.21,no,corr,
exp_acyclic_indvary1_step6_batch_yyy07.pl,y5,no,1.49,no,corr,
exp_acyclic_indvary1_step6_batch_yyy07.pl,a2,yes,1.73,yes,corr,17
exp_acyclic_indvary1_step6_batch_yyy07.pl,w3,no,1.6,no,corr,
exp_acyclic_indvary1_step6_batch_yyy08.pl,w5,yes,1.51,yes,corr,2
exp_acyclic_indvary1_step6_batch_yyy08.pl,q5,yes,1.31,yes,corr,3
exp_acyclic_indvary1_step6_batch_yyy08.pl,z4,no,1.17,no,corr,
exp_acyclic_indvary1_step6_batch_yyy08.pl,p3,yes,1.45,yes,corr,12
exp_acyclic_indvary1_step6_batch_yyy08.pl,b5,no,1.23,no,corr,
exp_acyclic_indvary1_step6_batch_yyy08.pl,q2,yes,1.35,yes,corr,7
exp_acyclic_indvary1_step6_batch_yyy08.pl,s4,no,1.21,no,corr,
exp_acyclic_indvary1_step6_batch_yyy08.pl,b3,yes,1.2,yes,corr,
exp_acyclic_indvary1_step6_batch_yyy08.pl,u3,no,1.18,no,corr,
exp_acyclic_indvary1_step6_batch_yyy08.pl,r4,no,1.45,no,corr,
exp_acyclic_indvary1_step6_batch_yyy09.pl,s4,yes,1.38,yes,corr,1
exp_acyclic_indvary1_step6_batch_yyy09.pl,p4,no,1.26,no,corr,
exp_acyclic_indvary1_step6_batch_yyy09.pl,a4,no,1.3,no,corr,
exp_acyclic_indvary1_step6_batch_yyy09.pl,v1,yes,1.33,yes,corr,4
exp_acyclic_indvary1_step6_batch_yyy09.pl,t2,no,1.22,no,corr,
exp_acyclic_indvary1_step6_batch_yyy09.pl,q2,no,1.3,no,corr,
exp_acyclic_indvary1_step6_batch_yyy09.pl,y1,no,1.45,no,corr,
exp_acyclic_indvary1_step6_batch_yyy09.pl,r1,no,1.27,no,corr,
exp_acyclic_indvary1_step6_batch_yyy09.pl,d1,yes,1.21,yes,corr,
exp_acyclic_indvary1_step6_batch_yyy09.pl,u2,no,1.19,no,corr,
exp_acyclic_indvary1_step6_batch_yyy10.pl,d5,no,1.27,no,corr,
exp_acyclic_indvary1_step6_batch_yyy10.pl,v5,yes,1.51,yes,corr,10
exp_acyclic_indvary1_step6_batch_yyy10.pl,p3,no,1.24,no,corr,
exp_acyclic_indvary1_step6_batch_yyy10.pl,z2,no,1.2,no,corr,
exp_acyclic_indvary1_step6_batch_yyy10.pl,r3,no,1.2,no,corr,
exp_acyclic_indvary1_step6_batch_yyy10.pl,y5,no,1.19,no,corr,
exp_acyclic_indvary1_step6_batch_yyy10.pl,a2,yes,1.59,yes,corr,10
exp_acyclic_indvary1_step6_batch_yyy10.pl,u3,no,1.22,no,corr,
exp_acyclic_indvary1_step6_batch_yyy10.pl,v4,no,1.22,no,corr,
exp_acyclic_indvary1_step6_batch_yyy10.pl,r4,yes,1.43,yes,corr,3
exp_acyclic_indvary1_step7_batch_yyy01.pl,c4,no,1.22,no,corr,
exp_acyclic_indvary1_step7_batch_yyy01.pl,u1,no,1.23,no,corr,
exp_acyclic_indvary1_step7_batch_yyy01.pl,a5,no,1.15,no,corr,
exp_acyclic_indvary1_step7_batch_yyy01.pl,q4,no,1.18,no,corr,
exp_acyclic_indvary1_step7_batch_yyy01.pl,w4,no,1.4,no,corr,
exp_acyclic_indvary1_step7_batch_yyy01.pl,b5,no,1.19,no,corr,
exp_acyclic_indvary1_step7_batch_yyy01.pl,p2,no,1.19,no,corr,
exp_acyclic_indvary1_step7_batch_yyy01.pl,p1,no,1.22,no,corr,
exp_acyclic_indvary1_step7_batch_yyy01.pl,a2,yes,1.2,yes,corr,
exp_acyclic_indvary1_step7_batch_yyy01.pl,f2,no,1.39,no,corr,
exp_acyclic_indvary1_step7_batch_yyy02.pl,u6,no,1.27,no,corr,
exp_acyclic_indvary1_step7_batch_yyy02.pl,d4,no,1.19,no,corr,
exp_acyclic_indvary1_step7_batch_yyy02.pl,u1,no,1.24,no,corr,
exp_acyclic_indvary1_step7_batch_yyy02.pl,p1,no,1.5,no,corr,
exp_acyclic_indvary1_step7_batch_yyy02.pl,x4,no,1.16,no,corr,
exp_acyclic_indvary1_step7_batch_yyy02.pl,p6,no,1.23,no,corr,
exp_acyclic_indvary1_step7_batch_yyy02.pl,a6,no,1.18,no,corr,
exp_acyclic_indvary1_step7_batch_yyy02.pl,s4,no,1.17,no,corr,
exp_acyclic_indvary1_step7_batch_yyy02.pl,w4,no,1.18,no,corr,
exp_acyclic_indvary1_step7_batch_yyy02.pl,f3,no,1.19,no,corr,
exp_acyclic_indvary1_step7_batch_yyy03.pl,t4,no,1.23,no,corr,
exp_acyclic_indvary1_step7_batch_yyy03.pl,p5,no,1.22,no,corr,
exp_acyclic_indvary1_step7_batch_yyy03.pl,w6,no,1.37,no,corr,
exp_acyclic_indvary1_step7_batch_yyy03.pl,s6,no,1.46,no,corr,
exp_acyclic_indvary1_step7_batch_yyy03.pl,r1,no,1.23,no,corr,
exp_acyclic_indvary1_step7_batch_yyy03.pl,v3,yes,1.47,yes,corr,8
exp_acyclic_indvary1_step7_batch_yyy03.pl,z5,no,1.28,no,corr,
exp_acyclic_indvary1_step7_batch_yyy03.pl,v2,no,1.18,no,corr,
exp_acyclic_indvary1_step7_batch_yyy03.pl,t6,no,1.18,no,corr,
exp_acyclic_indvary1_step7_batch_yyy03.pl,a5,no,1.23,no,corr,
exp_acyclic_indvary1_step7_batch_yyy04.pl,d4,no,1.21,no,corr,
exp_acyclic_indvary1_step7_batch_yyy04.pl,f1,yes,1.16,yes,corr,
exp_acyclic_indvary1_step7_batch_yyy04.pl,w5,no,1.2,no,corr,
exp_acyclic_indvary1_step7_batch_yyy04.pl,z1,no,1.18,no,corr,
exp_acyclic_indvary1_step7_batch_yyy04.pl,x2,no,1.19,no,corr,
exp_acyclic_indvary1_step7_batch_yyy04.pl,f3,no,1.2,no,corr,
exp_acyclic_indvary1_step7_batch_yyy04.pl,r1,no,1.18,no,corr,
exp_acyclic_indvary1_step7_batch_yyy04.pl,a3,no,1.46,no,corr,
exp_acyclic_indvary1_step7_batch_yyy04.pl,b6,no,1.19,no,corr,
exp_acyclic_indvary1_step7_batch_yyy04.pl,p6,yes,1.47,yes,corr,11
exp_acyclic_indvary1_step7_batch_yyy05.pl,d4,no,1.87,no,corr,
exp_acyclic_indvary1_step7_batch_yyy05.pl,y3,no,1.19,no,corr,
exp_acyclic_indvary1_step7_batch_yyy05.pl,s6,no,1.26,no,corr,
exp_acyclic_indvary1_step7_batch_yyy05.pl,u3,no,1.19,no,corr,
