id,instance,goal,result,duration,correct_result,verdict,steps_obtained,constraints_no,constraints_max,constraints_min
1,exp_acyclic_depvary_step2_batch_yyy10.pl+aba_5000_0.3_10_10_0.aba,r2,yes,121.47,yes,corr,1,None,None,None
2,exp_acyclic_indvary3_step6_batch_yyy01.pl+aba_5000_0.3_10_10_0.aba,e2,yes,125.16,yes,corr,1,None,None,None
3,exp_acyclic_depvary_step7_batch_yyy03.pl+aba_5000_0.3_10_10_0.aba,p1,yes,123.71,yes,corr,1,None,None,None
4,exp_acyclic_indvary2_step6_batch_yyy06.pl+aba_5000_0.3_10_10_0.aba,f2,no,164.62,no,corr,100,None,None,None
5,exp_acyclic_depvary_step4_batch_yyy05.pl+aba_5000_0.3_10_10_0.aba,z2,yes,122.58,yes,corr,1,None,None,None
6,exp_acyclic_indvary2_step8_batch_yyy10.pl+aba_5000_0.3_10_10_0.aba,d1,no,209.52,no,corr,100,None,None,None
7,exp_cycles_indvary2_step8_batch_yyy03.pl+aba_5000_0.3_10_10_0.aba,u2,yes,124.96,yes,corr,1,None,None,None
8,exp_cycles_indvary2_step5_batch_yyy10.pl+aba_5000_0.3_10_10_0.aba,r3,yes,124.44,yes,corr,1,None,None,None
9,exp_acyclic_indvary1_step5_batch_yyy04.pl+aba_5000_0.3_10_10_0.aba,e1,yes,80.07,yes,corr,0,None,None,None
10,exp_acyclic_indvary2_step4_batch_yyy02.pl+aba_5000_0.3_10_10_0.aba,c3,no,248.85,no,corr,100,None,None,None
11,exp_acyclic_depvary_step2_batch_yyy10.pl+aba_5000_0.3_5_5_8.aba,r2,yes,58.2,yes,corr,1,None,None,None
12,exp_acyclic_indvary3_step6_batch_yyy01.pl+aba_5000_0.3_5_5_8.aba,e2,yes,59.26,yes,corr,1,None,None,None
13,exp_acyclic_depvary_step7_batch_yyy03.pl+aba_5000_0.3_5_5_8.aba,p1,yes,59.98,yes,corr,1,None,None,None
14,exp_acyclic_indvary2_step6_batch_yyy06.pl+aba_5000_0.3_5_5_8.aba,f2,no,80.11,no,corr,100,None,None,None
15,exp_acyclic_depvary_step4_batch_yyy05.pl+aba_5000_0.3_5_5_8.aba,z2,yes,59.25,yes,corr,1,None,None,None
16,exp_acyclic_indvary2_step8_batch_yyy10.pl+aba_5000_0.3_5_5_8.aba,d1,no,101.98,no,corr,100,None,None,None
17,exp_cycles_indvary2_step8_batch_yyy03.pl+aba_5000_0.3_5_5_8.aba,u2,yes,57.9,yes,corr,1,None,None,None
18,exp_cycles_indvary2_step5_batch_yyy10.pl+aba_5000_0.3_5_5_8.aba,r3,yes,60.28,yes,corr,1,None,None,None
19,exp_acyclic_indvary1_step5_batch_yyy04.pl+aba_5000_0.3_5_5_8.aba,e1,yes,39.04,yes,corr,0,None,None,None
20,exp_acyclic_indvary2_step4_batch_yyy02.pl+aba_5000_0.3_5_5_8.aba,c3,no,121.11,no,corr,100,None,None,None
21,exp_acyclic_depvary_step2_batch_yyy10.pl+aba_2000_0.3_5_5_9.aba,r2,yes,8.35,yes,corr,1,None,None,None
22,exp_acyclic_indvary3_step6_batch_yyy01.pl+aba_2000_0.3_5_5_9.aba,e2,yes,8.5,yes,corr,1,None,None,None
23,exp_acyclic_depvary_step7_batch_yyy03.pl+aba_2000_0.3_5_5_9.aba,p1,yes,8.65,yes,corr,1,None,None,None
24,exp_acyclic_indvary2_step6_batch_yyy06.pl+aba_2000_0.3_5_5_9.aba,f2,no,11.15,no,corr,100,None,None,None
25,exp_acyclic_depvary_step4_batch_yyy05.pl+aba_2000_0.3_5_5_9.aba,z2,yes,8.44,yes,corr,1,None,None,None
26,exp_acyclic_indvary2_step8_batch_yyy10.pl+aba_2000_0.3_5_5_9.aba,d1,no,13.86,no,corr,100,None,None,None
27,exp_cycles_indvary2_step8_batch_yyy03.pl+aba_2000_0.3_5_5_9.aba,u2,yes,8.74,yes,corr,1,None,None,None
28,exp_cycles_indvary2_step5_batch_yyy10.pl+aba_2000_0.3_5_5_9.aba,r3,yes,8.61,yes,corr,1,None,None,None
29,exp_acyclic_indvary1_step5_batch_yyy04.pl+aba_2000_0.3_5_5_9.aba,e1,yes,5.91,yes,corr,0,None,None,None
30,exp_acyclic_indvary2_step4_batch_yyy02.pl+aba_2000_0.3_5_5_9.aba,c3,no,15.93,no,corr,100,None,None,None
31,exp_acyclic_depvary_step2_batch_yyy10.pl+aba_5000_0.3_10_10_5.aba,r2,yes,122.93,yes,corr,1,None,None,None
32,exp_acyclic_indvary3_step6_batch_yyy01.pl+aba_5000_0.3_10_10_5.aba,e2,yes,123.49,yes,corr,1,None,None,None
33,exp_acyclic_depvary_step7_batch_yyy03.pl+aba_5000_0.3_10_10_5.aba,p1,yes,123.21,yes,corr,1,None,None,None
34,exp_acyclic_indvary2_step6_batch_yyy06.pl+aba_5000_0.3_10_10_5.aba,f2,no,164.89,no,corr,100,None,None,None
35,exp_acyclic_depvary_step4_batch_yyy05.pl+aba_5000_0.3_10_10_5.aba,z2,yes,121.84,yes,corr,1,None,None,None
36,exp_acyclic_indvary2_step8_batch_yyy10.pl+aba_5000_0.3_10_10_5.aba,d1,no,207.72,no,corr,100,None,None,None
37,exp_cycles_indvary2_step8_batch_yyy03.pl+aba_5000_0.3_10_10_5.aba,u2,yes,123.65,yes,corr,1,None,None,None
38,exp_cycles_indvary2_step5_batch_yyy10.pl+aba_5000_0.3_10_10_5.aba,r3,yes,121.42,yes,corr,1,None,None,None
39,exp_acyclic_indvary1_step5_batch_yyy04.pl+aba_5000_0.3_10_10_5.aba,e1,yes,82.09,yes,corr,0,None,None,None
40,exp_acyclic_indvary2_step4_batch_yyy02.pl+aba_5000_0.3_10_10_5.aba,c3,no,248.26,no,corr,100,None,None,None
41,exp_acyclic_depvary_step2_batch_yyy10.pl+aba_5000_0.3_10_10_6.aba,r2,yes,122.44,yes,corr,1,None,None,None
42,exp_acyclic_indvary3_step6_batch_yyy01.pl+aba_5000_0.3_10_10_6.aba,e2,yes,124.23,yes,corr,1,None,None,None
43,exp_acyclic_depvary_step7_batch_yyy03.pl+aba_5000_0.3_10_10_6.aba,p1,yes,124.58,yes,corr,1,None,None,None
44,exp_acyclic_indvary2_step6_batch_yyy06.pl+aba_5000_0.3_10_10_6.aba,f2,no,166.02,no,corr,100,None,None,None
45,exp_acyclic_depvary_step4_batch_yyy05.pl+aba_5000_0.3_10_10_6.aba,z2,yes,123.43,yes,corr,1,None,None,None
46,exp_acyclic_indvary2_step8_batch_yyy10.pl+aba_5000_0.3_10_10_6.aba,d1,no,210.35,no,corr,100,None,None,None
47,exp_cycles_indvary2_step8_batch_yyy03.pl+aba_5000_0.3_10_10_6.aba,u2,yes,122.67,yes,corr,1,None,None,None
48,exp_cycles_indvary2_step5_batch_yyy10.pl+aba_5000_0.3_10_10_6.aba,r3,yes,122.74,yes,corr,1,None,None,None
49,exp_acyclic_indvary1_step5_batch_yyy04.pl+aba_5000_0.3_10_10_6.aba,e1,yes,81.49,yes,corr,0,None,None,None
50,exp_acyclic_indvary2_step4_batch_yyy02.pl+aba_5000_0.3_10_10_6.aba,c3,no,249.56,no,corr,100,None,None,None
51,exp_acyclic_depvary_step2_batch_yyy10.pl+aba_5000_0.3_5_5_3.aba,r2,yes,58.67,yes,corr,1,None,None,None
52,exp_acyclic_indvary3_step6_batch_yyy01.pl+aba_5000_0.3_5_5_3.aba,e2,yes,59.04,yes,corr,1,None,None,None
53,exp_acyclic_depvary_step7_batch_yyy03.pl+aba_5000_0.3_5_5_3.aba,p1,yes,58.24,yes,corr,1,None,None,None
54,exp_acyclic_indvary2_step6_batch_yyy06.pl+aba_5000_0.3_5_5_3.aba,f2,no,78.41,no,corr,100,None,None,None
55,exp_acyclic_depvary_step4_batch_yyy05.pl+aba_5000_0.3_5_5_3.aba,z2,yes,58.45,yes,corr,1,None,None,None
56,exp_acyclic_indvary2_step8_batch_yyy10.pl+aba_5000_0.3_5_5_3.aba,d1,no,100.94,no,corr,100,None,None,None
57,exp_cycles_indvary2_step8_batch_yyy03.pl+aba_5000_0.3_5_5_3.aba,u2,yes,59.78,yes,corr,1,None,None,None
58,exp_cycles_indvary2_step5_batch_yyy10.pl+aba_5000_0.3_5_5_3.aba,r3,yes,59.66,yes,corr,1,None,None,None
59,exp_acyclic_indvary1_step5_batch_yyy04.pl+aba_5000_0.3_5_5_3.aba,e1,yes,38.33,yes,corr,0,None,None,None
60,exp_acyclic_indvary2_step4_batch_yyy02.pl+aba_5000_0.3_5_5_3.aba,c3,no,121.67,no,corr,100,None,None,None
61,exp_acyclic_depvary_step2_batch_yyy10.pl+aba_5000_0.3_5_5_1.aba,r2,yes,57.92,yes,corr,1,None,None,None
62,exp_acyclic_indvary3_step6_batch_yyy01.pl+aba_5000_0.3_5_5_1.aba,e2,yes,56.77,yes,corr,1,None,None,None
63,exp_acyclic_depvary_step7_batch_yyy03.pl+aba_5000_0.3_5_5_1.aba,p1,yes,58.1,yes,corr,1,None,None,None
64,exp_acyclic_indvary2_step6_batch_yyy06.pl+aba_5000_0.3_5_5_1.aba,f2,no,78.37,no,corr,100,None,None,None
65,exp_acyclic_depvary_step4_batch_yyy05.pl+aba_5000_0.3_5_5_1.aba,z2,yes,57.18,yes,corr,1,None,None,None
66,exp_acyclic_indvary2_step8_batch_yyy10.pl+aba_5000_0.3_5_5_1.aba,d1,no,100.78,no,corr,100,None,None,None
67,exp_cycles_indvary2_step8_batch_yyy03.pl+aba_5000_0.3_5_5_1.aba,u2,yes,61.29,yes,corr,1,None,None,None
68,exp_cycles_indvary2_step5_batch_yyy10.pl+aba_5000_0.3_5_5_1.aba,r3,yes,60.51,yes,corr,1,None,None,None
69,exp_acyclic_indvary1_step5_batch_yyy04.pl+aba_5000_0.3_5_5_1.aba,e1,yes,39.27,yes,corr,0,None,None,None
70,exp_acyclic_indvary2_step4_batch_yyy02.pl+aba_5000_0.3_5_5_1.aba,c3,no,122.73,no,corr,100,None,None,None
71,exp_acyclic_depvary_step2_batch_yyy10.pl+aba_5000_0.3_5_5_6.aba,r2,yes,58.27,yes,corr,1,None,None,None
72,exp_acyclic_indvary3_step6_batch_yyy01.pl+aba_5000_0.3_5_5_6.aba,e2,yes,60.8,yes,corr,1,None,None,None
73,exp_acyclic_depvary_step7_batch_yyy03.pl+aba_5000_0.3_5_5_6.aba,p1,yes,60.37,yes,corr,1,None,None,None
74,exp_acyclic_indvary2_step6_batch_yyy06.pl+aba_5000_0.3_5_5_6.aba,f2,no,84.04,no,corr,100,None,None,None
75,exp_acyclic_depvary_step4_batch_yyy05.pl+aba_5000_0.3_5_5_6.aba,z2,yes,60.38,yes,corr,1,None,None,None
76,exp_acyclic_indvary2_step8_batch_yyy10.pl+aba_5000_0.3_5_5_6.aba,d1,no,106.94,no,corr,100,None,None,None
77,exp_cycles_indvary2_step8_batch_yyy03.pl+aba_5000_0.3_5_5_6.aba,u2,yes,63.38,yes,corr,1,None,None,None
