goal,instance,verdict,duration
u4,exp_acyclic_indvary1_step1_batch_yyy07.pl,no,0.002
c2,exp_acyclic_indvary1_step1_batch_yyy07.pl,no,0.003
z4,exp_acyclic_indvary1_step1_batch_yyy07.pl,no,0.002
f3,exp_acyclic_indvary1_step1_batch_yyy07.pl,no,0.003
e3,exp_acyclic_indvary1_step1_batch_yyy07.pl,no,0.003
y1,exp_acyclic_indvary1_step1_batch_yyy07.pl,no,0.004
w3,exp_acyclic_indvary1_step1_batch_yyy07.pl,no,0.004
e2,exp_acyclic_indvary1_step1_batch_yyy07.pl,no,0.003
d1,exp_acyclic_indvary1_step1_batch_yyy07.pl,yes,0.004
y4,exp_acyclic_indvary1_step1_batch_yyy08.pl,no,0.003
z5,exp_acyclic_indvary1_step1_batch_yyy08.pl,no,0.004
w5,exp_acyclic_indvary1_step1_batch_yyy08.pl,no,0.003
f5,exp_acyclic_indvary1_step1_batch_yyy08.pl,no,0.003
z4,exp_acyclic_indvary1_step1_batch_yyy08.pl,no,0.003
x5,exp_acyclic_indvary1_step1_batch_yyy08.pl,no,0.002
f4,exp_acyclic_indvary1_step1_batch_yyy08.pl,no,0.003
y5,exp_acyclic_indvary1_step1_batch_yyy08.pl,no,0.003
s2,exp_acyclic_indvary1_step1_batch_yyy08.pl,no,0.003
b1,exp_acyclic_indvary1_step1_batch_yyy08.pl,no,0.003
s3,exp_acyclic_indvary1_step1_batch_yyy09.pl,no,0.003
z5,exp_acyclic_indvary1_step1_batch_yyy09.pl,no,0.002
s5,exp_acyclic_indvary1_step1_batch_yyy09.pl,no,0.002
x2,exp_acyclic_indvary1_step1_batch_yyy09.pl,no,0.002
e4,exp_acyclic_indvary1_step1_batch_yyy09.pl,no,0.002
u2,exp_acyclic_indvary1_step1_batch_yyy09.pl,no,0.003
p1,exp_acyclic_indvary1_step1_batch_yyy09.pl,yes,0.002
a2,exp_acyclic_indvary1_step1_batch_yyy09.pl,no,0.003
s2,exp_acyclic_indvary1_step1_batch_yyy09.pl,no,0.003
z1,exp_acyclic_indvary1_step1_batch_yyy09.pl,no,0.002
d5,exp_acyclic_indvary1_step1_batch_yyy10.pl,no,0.002
v2,exp_acyclic_indvary1_step1_batch_yyy10.pl,no,0.002
p5,exp_acyclic_indvary1_step1_batch_yyy10.pl,no,0.003
v5,exp_acyclic_indvary1_step1_batch_yyy10.pl,no,0.003
a4,exp_acyclic_indvary1_step1_batch_yyy10.pl,no,0.003
p3,exp_acyclic_indvary1_step1_batch_yyy10.pl,no,0.003
d2,exp_acyclic_indvary1_step1_batch_yyy10.pl,yes,0.003
u2,exp_acyclic_indvary1_step1_batch_yyy10.pl,no,0.003
b6,exp_acyclic_indvary1_step1_batch_yyy10.pl,no,0.002
a1,exp_acyclic_indvary1_step1_batch_yyy10.pl,no,0.004
d5,exp_acyclic_indvary1_step2_batch_yyy01.pl,no,0.006
z5,exp_acyclic_indvary1_step2_batch_yyy01.pl,no,0.006
p4,exp_acyclic_indvary1_step2_batch_yyy01.pl,no,0.006
z4,exp_acyclic_indvary1_step2_batch_yyy01.pl,no,0.005
u3,exp_acyclic_indvary1_step2_batch_yyy01.pl,no,0.005
r1,exp_acyclic_indvary1_step2_batch_yyy01.pl,yes,0.006
a1,exp_acyclic_indvary1_step2_batch_yyy01.pl,yes,0.006
v3,exp_acyclic_indvary1_step2_batch_yyy01.pl,no,0.006
d1,exp_acyclic_indvary1_step2_batch_yyy01.pl,no,0.006
u2,exp_acyclic_indvary1_step2_batch_yyy01.pl,no,0.004
w2,exp_acyclic_indvary1_step2_batch_yyy02.pl,no,0.005
a5,exp_acyclic_indvary1_step2_batch_yyy02.pl,no,0.004
y3,exp_acyclic_indvary1_step2_batch_yyy02.pl,no,0.005
w4,exp_acyclic_indvary1_step2_batch_yyy02.pl,no,0.004
p2,exp_acyclic_indvary1_step2_batch_yyy02.pl,yes,0.004
a3,exp_acyclic_indvary1_step2_batch_yyy02.pl,yes,0.005
x5,exp_acyclic_indvary1_step2_batch_yyy02.pl,no,0.004
t2,exp_acyclic_indvary1_step2_batch_yyy02.pl,no,0.005
u3,exp_acyclic_indvary1_step2_batch_yyy02.pl,no,0.005
e3,exp_acyclic_indvary1_step2_batch_yyy02.pl,no,0.004
v2,exp_acyclic_indvary1_step2_batch_yyy03.pl,no,0.006
c5,exp_acyclic_indvary1_step2_batch_yyy03.pl,no,0.006
b5,exp_acyclic_indvary1_step2_batch_yyy03.pl,no,0.004
v4,exp_acyclic_indvary1_step2_batch_yyy03.pl,no,0.005
a3,exp_acyclic_indvary1_step2_batch_yyy03.pl,no,0.004
x1,exp_acyclic_indvary1_step2_batch_yyy03.pl,yes,0.007
y5,exp_acyclic_indvary1_step2_batch_yyy03.pl,no,0.004
t4,exp_acyclic_indvary1_step2_batch_yyy03.pl,no,0.004
t5,exp_acyclic_indvary1_step2_batch_yyy03.pl,no,0.004
s3,exp_acyclic_indvary1_step2_batch_yyy03.pl,no,0.004
u5,exp_acyclic_indvary1_step2_batch_yyy04.pl,no,0.005
s3,exp_acyclic_indvary1_step2_batch_yyy04.pl,no,0.005
u1,exp_acyclic_indvary1_step2_batch_yyy04.pl,yes,0.006
d3,exp_acyclic_indvary1_step2_batch_yyy04.pl,no,0.006
w5,exp_acyclic_indvary1_step2_batch_yyy04.pl,no,0.005
c5,exp_acyclic_indvary1_step2_batch_yyy04.pl,no,0.005
v4,exp_acyclic_indvary1_step2_batch_yyy04.pl,no,0.006
p2,exp_acyclic_indvary1_step2_batch_yyy04.pl,yes,0.005
a1,exp_acyclic_indvary1_step2_batch_yyy04.pl,yes,0.007
d1,exp_acyclic_indvary1_step2_batch_yyy04.pl,no,0.006
p5,exp_acyclic_indvary1_step2_batch_yyy05.pl,no,0.005
w2,exp_acyclic_indvary1_step2_batch_yyy05.pl,no,0.004
s5,exp_acyclic_indvary1_step2_batch_yyy05.pl,no,0.005
d2,exp_acyclic_indvary1_step2_batch_yyy05.pl,no,0.005
v3,exp_acyclic_indvary1_step2_batch_yyy05.pl,no,0.006
u2,exp_acyclic_indvary1_step2_batch_yyy05.pl,no,0.004
u5,exp_acyclic_indvary1_step2_batch_yyy05.pl,no,0.005
d5,exp_acyclic_indvary1_step2_batch_yyy05.pl,no,0.007
a4,exp_acyclic_indvary1_step2_batch_yyy05.pl,no,0.005
f5,exp_acyclic_indvary1_step2_batch_yyy05.pl,no,0.006
q4,exp_acyclic_indvary1_step2_batch_yyy06.pl,no,0.007
z4,exp_acyclic_indvary1_step2_batch_yyy06.pl,no,0.005
v1,exp_acyclic_indvary1_step2_batch_yyy06.pl,yes,0.005
x5,exp_acyclic_indvary1_step2_batch_yyy06.pl,no,0.004
s1,exp_acyclic_indvary1_step2_batch_yyy06.pl,yes,0.005
v3,exp_acyclic_indvary1_step2_batch_yyy06.pl,no,0.004
w3,exp_acyclic_indvary1_step2_batch_yyy06.pl,no,0.004
q2,exp_acyclic_indvary1_step2_batch_yyy06.pl,yes,0.007
w2,exp_acyclic_indvary1_step2_batch_yyy06.pl,no,0.005
e5,exp_acyclic_indvary1_step2_batch_yyy06.pl,no,0.006
a6,exp_acyclic_indvary1_step2_batch_yyy07.pl,no,0.005
e5,exp_acyclic_indvary1_step2_batch_yyy07.pl,no,0.004
d3,exp_acyclic_indvary1_step2_batch_yyy07.pl,no,0.004
q5,exp_acyclic_indvary1_step2_batch_yyy07.pl,no,0.005
s1,exp_acyclic_indvary1_step2_batch_yyy07.pl,yes,0.005
p2,exp_acyclic_indvary1_step2_batch_yyy07.pl,no,0.004
c3,exp_acyclic_indvary1_step2_batch_yyy07.pl,no,0.005
s3,exp_acyclic_indvary1_step2_batch_yyy07.pl,no,0.004
a2,exp_acyclic_indvary1_step2_batch_yyy07.pl,no,0.005
x4,exp_acyclic_indvary1_step2_batch_yyy07.pl,no,0.006
d5,exp_acyclic_indvary1_step2_batch_yyy08.pl,no,0.006
s3,exp_acyclic_indvary1_step2_batch_yyy08.pl,no,0.005
b2,exp_acyclic_indvary1_step2_batch_yyy08.pl,yes,0.007
u1,exp_acyclic_indvary1_step2_batch_yyy08.pl,no,0.004
d2,exp_acyclic_indvary1_step2_batch_yyy08.pl,yes,0.005
b6,exp_acyclic_indvary1_step2_batch_yyy08.pl,no,0.004
d1,exp_acyclic_indvary1_step2_batch_yyy08.pl,no,0.005
y5,exp_acyclic_indvary1_step2_batch_yyy08.pl,no,0.004
x5,exp_acyclic_indvary1_step2_batch_yyy08.pl,no,0.004
z2,exp_acyclic_indvary1_step2_batch_yyy08.pl,no,0.005
a6,exp_acyclic_indvary1_step2_batch_yyy09.pl,no,0.005
p4,exp_acyclic_indvary1_step2_batch_yyy09.pl,no,0.005
f1,exp_acyclic_indvary1_step2_batch_yyy09.pl,yes,0.005
z1,exp_acyclic_indvary1_step2_batch_yyy09.pl,yes,0.006
a4,exp_acyclic_indvary1_step2_batch_yyy09.pl,no,0.005
t1,exp_acyclic_indvary1_step2_batch_yyy09.pl,yes,0.004
a2,exp_acyclic_indvary1_step2_batch_yyy09.pl,yes,0.004
q2,exp_acyclic_indvary1_step2_batch_yyy09.pl,no,0.004
t2,exp_acyclic_indvary1_step2_batch_yyy09.pl,no,0.004
c6,exp_acyclic_indvary1_step2_batch_yyy09.pl,no,0.004
u5,exp_acyclic_indvary1_step2_batch_yyy10.pl,no,0.005
e5,exp_acyclic_indvary1_step2_batch_yyy10.pl,no,0.005
z1,exp_acyclic_indvary1_step2_batch_yyy10.pl,yes,0.006
x5,exp_acyclic_indvary1_step2_batch_yyy10.pl,no,0.004
a3,exp_acyclic_indvary1_step2_batch_yyy10.pl,yes,0.004
r2,exp_acyclic_indvary1_step2_batch_yyy10.pl,yes,0.005
v3,exp_acyclic_indvary1_step2_batch_yyy10.pl,no,0.005
q1,exp_acyclic_indvary1_step2_batch_yyy10.pl,no,0.005
v5,exp_acyclic_indvary1_step2_batch_yyy10.pl,no,0.004
w5,exp_acyclic_indvary1_step2_batch_yyy10.pl,no,0.005
p5,exp_acyclic_indvary1_step3_batch_yyy01.pl,no,0.004
w5,exp_acyclic_indvary1_step3_batch_yyy01.pl,no,0.005
q5,exp_acyclic_indvary1_step3_batch_yyy01.pl,no,0.01
v1,exp_acyclic_indvary1_step3_batch_yyy01.pl,no,0.009
z2,exp_acyclic_indvary1_step3_batch_yyy01.pl,yes,0.006
v3,exp_acyclic_indvary1_step3_batch_yyy01.pl,no,0.007
a6,exp_acyclic_indvary1_step3_batch_yyy01.pl,no,0.004
y4,exp_acyclic_indvary1_step3_batch_yyy01.pl,no,0.005
w2,exp_acyclic_indvary1_step3_batch_yyy01.pl,no,0.005
u1,exp_acyclic_indvary1_step3_batch_yyy01.pl,no,0.006
t3,exp_acyclic_indvary1_step3_batch_yyy02.pl,no,0.004
f3,exp_acyclic_indvary1_step3_batch_yyy02.pl,no,0.005
e3,exp_acyclic_indvary1_step3_batch_yyy02.pl,no,0.004
y1,exp_acyclic_indvary1_step3_batch_yyy02.pl,yes,0.005
y2,exp_acyclic_indvary1_step3_batch_yyy02.pl,yes,0.005
f2,exp_acyclic_indvary1_step3_batch_yyy02.pl,no,0.005
c2,exp_acyclic_indvary1_step3_batch_yyy02.pl,yes,0.006
b1,exp_acyclic_indvary1_step3_batch_yyy02.pl,no,0.006
d1,exp_acyclic_indvary1_step3_batch_yyy02.pl,no,0.005
t1,exp_acyclic_indvary1_step3_batch_yyy02.pl,yes,0.007
y4,exp_acyclic_indvary1_step3_batch_yyy03.pl,no,0.005
c6,exp_acyclic_indvary1_step3_batch_yyy03.pl,no,0.005
d2,exp_acyclic_indvary1_step3_batch_yyy03.pl,yes,0.006
w3,exp_acyclic_indvary1_step3_batch_yyy03.pl,no,0.006
t4,exp_acyclic_indvary1_step3_batch_yyy03.pl,no,0.005
t5,exp_acyclic_indvary1_step3_batch_yyy03.pl,no,0.005
s5,exp_acyclic_indvary1_step3_batch_yyy03.pl,no,0.004
q5,exp_acyclic_indvary1_step3_batch_yyy03.pl,no,0.005
a4,exp_acyclic_indvary1_step3_batch_yyy03.pl,no,0.007
x2,exp_acyclic_indvary1_step3_batch_yyy03.pl,no,0.007
t4,exp_acyclic_indvary1_step3_batch_yyy04.pl,no,0.006
p5,exp_acyclic_indvary1_step3_batch_yyy04.pl,no,0.007
t3,exp_acyclic_indvary1_step3_batch_yyy04.pl,no,0.005
s2,exp_acyclic_indvary1_step3_batch_yyy04.pl,yes,0.005
q4,exp_acyclic_indvary1_step3_batch_yyy04.pl,no,0.005
z3,exp_acyclic_indvary1_step3_batch_yyy04.pl,no,0.005
d3,exp_acyclic_indvary1_step3_batch_yyy04.pl,no,0.006
u4,exp_acyclic_indvary1_step3_batch_yyy04.pl,no,0.006
v4,exp_acyclic_indvary1_step3_batch_yyy04.pl,no,0.007
e3,exp_acyclic_indvary1_step3_batch_yyy04.pl,no,0.006
u5,exp_acyclic_indvary1_step3_batch_yyy05.pl,no,0.006
t4,exp_acyclic_indvary1_step3_batch_yyy05.pl,no,0.004
v2,exp_acyclic_indvary1_step3_batch_yyy05.pl,yes,0.004
d4,exp_acyclic_indvary1_step3_batch_yyy05.pl,no,0.005
u4,exp_acyclic_indvary1_step3_batch_yyy05.pl,no,0.004
v5,exp_acyclic_indvary1_step3_batch_yyy05.pl,no,0.004
q4,exp_acyclic_indvary1_step3_batch_yyy05.pl,no,0.005
p3,exp_acyclic_indvary1_step3_batch_yyy05.pl,no,0.005
y5,exp_acyclic_indvary1_step3_batch_yyy05.pl,no,0.007
q2,exp_acyclic_indvary1_step3_batch_yyy05.pl,no,0.005
c3,exp_acyclic_indvary1_step3_batch_yyy06.pl,yes,0.006
e5,exp_acyclic_indvary1_step3_batch_yyy06.pl,no,0.005
s5,exp_acyclic_indvary1_step3_batch_yyy06.pl,no,0.005
s2,exp_acyclic_indvary1_step3_batch_yyy06.pl,yes,0.005
f3,exp_acyclic_indvary1_step3_batch_yyy06.pl,no,0.004
r4,exp_acyclic_indvary1_step3_batch_yyy06.pl,no,0.006
z3,exp_acyclic_indvary1_step3_batch_yyy06.pl,no,0.004
r2,exp_acyclic_indvary1_step3_batch_yyy06.pl,no,0.004
x4,exp_acyclic_indvary1_step3_batch_yyy06.pl,no,0.005
q2,exp_acyclic_indvary1_step3_batch_yyy06.pl,yes,0.008
c4,exp_acyclic_indvary1_step3_batch_yyy07.pl,no,0.007
u4,exp_acyclic_indvary1_step3_batch_yyy07.pl,no,0.005
e4,exp_acyclic_indvary1_step3_batch_yyy07.pl,no,0.005
r4,exp_acyclic_indvary1_step3_batch_yyy07.pl,no,0.006
p2,exp_acyclic_indvary1_step3_batch_yyy07.pl,no,0.006
f4,exp_acyclic_indvary1_step3_batch_yyy07.pl,no,0.004
q1,exp_acyclic_indvary1_step3_batch_yyy07.pl,yes,0.006
a2,exp_acyclic_indvary1_step3_batch_yyy07.pl,yes,0.006
c2,exp_acyclic_indvary1_step3_batch_yyy07.pl,no,0.006
a5,exp_acyclic_indvary1_step3_batch_yyy07.pl,no,0.007
u1,exp_acyclic_indvary1_step3_batch_yyy08.pl,yes,0.007
q4,exp_acyclic_indvary1_step3_batch_yyy08.pl,no,0.005
e4,exp_acyclic_indvary1_step3_batch_yyy08.pl,no,0.004
w1,exp_acyclic_indvary1_step3_batch_yyy08.pl,no,0.004
v4,exp_acyclic_indvary1_step3_batch_yyy08.pl,no,0.004
f2,exp_acyclic_indvary1_step3_batch_yyy08.pl,no,0.005
b4,exp_acyclic_indvary1_step3_batch_yyy08.pl,no,0.005
q5,exp_acyclic_indvary1_step3_batch_yyy08.pl,no,0.008
c2,exp_acyclic_indvary1_step3_batch_yyy08.pl,yes,0.01
b1,exp_acyclic_indvary1_step3_batch_yyy08.pl,no,0.008
b3,exp_acyclic_indvary1_step3_batch_yyy09.pl,yes,0.006
d4,exp_acyclic_indvary1_step3_batch_yyy09.pl,no,0.006
u1,exp_acyclic_indvary1_step3_batch_yyy09.pl,no,0.007
t3,exp_acyclic_indvary1_step3_batch_yyy09.pl,no,0.005
q4,exp_acyclic_indvary1_step3_batch_yyy09.pl,no,0.005
v1,exp_acyclic_indvary1_step3_batch_yyy09.pl,no,0.008
q1,exp_acyclic_indvary1_step3_batch_yyy09.pl,no,0.007
c1,exp_acyclic_indvary1_step3_batch_yyy09.pl,no,0.007
t2,exp_acyclic_indvary1_step3_batch_yyy09.pl,no,0.009
c6,exp_acyclic_indvary1_step3_batch_yyy09.pl,no,0.006
e1,exp_acyclic_indvary1_step3_batch_yyy10.pl,yes,0.006
w5,exp_acyclic_indvary1_step3_batch_yyy10.pl,no,0.005
z1,exp_acyclic_indvary1_step3_batch_yyy10.pl,yes,0.005
a4,exp_acyclic_indvary1_step3_batch_yyy10.pl,no,0.005
p3,exp_acyclic_indvary1_step3_batch_yyy10.pl,no,0.005
b6,exp_acyclic_indvary1_step3_batch_yyy10.pl,no,0.004
d1,exp_acyclic_indvary1_step3_batch_yyy10.pl,no,0.006
c3,exp_acyclic_indvary1_step3_batch_yyy10.pl,no,0.007
t5,exp_acyclic_indvary1_step3_batch_yyy10.pl,no,0.006
s3,exp_acyclic_indvary1_step3_batch_yyy10.pl,no,0.005
u1,exp_acyclic_indvary1_step4_batch_yyy01.pl,yes,0.006
a5,exp_acyclic_indvary1_step4_batch_yyy01.pl,no,0.004
e4,exp_acyclic_indvary1_step4_batch_yyy01.pl,no,0.004
v4,exp_acyclic_indvary1_step4_batch_yyy01.pl,no,0.004
v3,exp_acyclic_indvary1_step4_batch_yyy01.pl,yes,0.005
e2,exp_acyclic_indvary1_step4_batch_yyy01.pl,no,0.005
s5,exp_acyclic_indvary1_step4_batch_yyy01.pl,no,0.006
q5,exp_acyclic_indvary1_step4_batch_yyy01.pl,no,0.005
y2,exp_acyclic_indvary1_step4_batch_yyy01.pl,yes,0.006
x1,exp_acyclic_indvary1_step4_batch_yyy01.pl,no,0.005
s3,exp_acyclic_indvary1_step4_batch_yyy02.pl,yes,0.005
b1,exp_acyclic_indvary1_step4_batch_yyy02.pl,no,0.005
w4,exp_acyclic_indvary1_step4_batch_yyy02.pl,no,0.006
a3,exp_acyclic_indvary1_step4_batch_yyy02.pl,yes,0.005
x1,exp_acyclic_indvary1_step4_batch_yyy02.pl,no,0.005
a1,exp_acyclic_indvary1_step4_batch_yyy02.pl,yes,0.005
r3,exp_acyclic_indvary1_step4_batch_yyy02.pl,no,0.006
f2,exp_acyclic_indvary1_step4_batch_yyy02.pl,yes,0.005
b3,exp_acyclic_indvary1_step4_batch_yyy02.pl,yes,0.006
y4,exp_acyclic_indvary1_step4_batch_yyy02.pl,no,0.005
u5,exp_acyclic_indvary1_step4_batch_yyy03.pl,no,0.006
q4,exp_acyclic_indvary1_step4_batch_yyy03.pl,no,0.005
z4,exp_acyclic_indvary1_step4_batch_yyy03.pl,no,0.005
y2,exp_acyclic_indvary1_step4_batch_yyy03.pl,no,0.006
r2,exp_acyclic_indvary1_step4_batch_yyy03.pl,yes,0.006
v3,exp_acyclic_indvary1_step4_batch_yyy03.pl,no,0.008
t4,exp_acyclic_indvary1_step4_batch_yyy03.pl,no,0.006
c4,exp_acyclic_indvary1_step4_batch_yyy03.pl,no,0.005
p5,exp_acyclic_indvary1_step4_batch_yyy03.pl,no,0.007
x3,exp_acyclic_indvary1_step4_batch_yyy03.pl,yes,0.007
a6,exp_acyclic_indvary1_step4_batch_yyy04.pl,no,0.005
z5,exp_acyclic_indvary1_step4_batch_yyy04.pl,no,0.005
p2,exp_acyclic_indvary1_step4_batch_yyy04.pl,yes,0.007
a3,exp_acyclic_indvary1_step4_batch_yyy04.pl,yes,0.006
w3,exp_acyclic_indvary1_step4_batch_yyy04.pl,no,0.005
f2,exp_acyclic_indvary1_step4_batch_yyy04.pl,no,0.006
c2,exp_acyclic_indvary1_step4_batch_yyy04.pl,yes,0.009
b1,exp_acyclic_indvary1_step4_batch_yyy04.pl,yes,0.007
e3,exp_acyclic_indvary1_step4_batch_yyy04.pl,no,0.005
r4,exp_acyclic_indvary1_step4_batch_yyy04.pl,no,0.006
v2,exp_acyclic_indvary1_step4_batch_yyy05.pl,no,0.006
w5,exp_acyclic_indvary1_step4_batch_yyy05.pl,no,0.006
b4,exp_acyclic_indvary1_step4_batch_yyy05.pl,no,0.005
c5,exp_acyclic_indvary1_step4_batch_yyy05.pl,no,0.004
q4,exp_acyclic_indvary1_step4_batch_yyy05.pl,yes,0.004
y3,exp_acyclic_indvary1_step4_batch_yyy05.pl,no,0.005
w4,exp_acyclic_indvary1_step4_batch_yyy05.pl,no,0.006
v4,exp_acyclic_indvary1_step4_batch_yyy05.pl,no,0.005
x1,exp_acyclic_indvary1_step4_batch_yyy05.pl,yes,0.007
a2,exp_acyclic_indvary1_step4_batch_yyy05.pl,no,0.006
a6,exp_acyclic_indvary1_step4_batch_yyy06.pl,no,0.005
p5,exp_acyclic_indvary1_step4_batch_yyy06.pl,no,0.005
d3,exp_acyclic_indvary1_step4_batch_yyy06.pl,no,0.004
t3,exp_acyclic_indvary1_step4_batch_yyy06.pl,no,0.004
a4,exp_acyclic_indvary1_step4_batch_yyy06.pl,no,0.004
d2,exp_acyclic_indvary1_step4_batch_yyy06.pl,no,0.005
q1,exp_acyclic_indvary1_step4_batch_yyy06.pl,yes,0.005
p1,exp_acyclic_indvary1_step4_batch_yyy06.pl,no,0.005
b6,exp_acyclic_indvary1_step4_batch_yyy06.pl,no,0.005
a1,exp_acyclic_indvary1_step4_batch_yyy06.pl,yes,0.006
s3,exp_acyclic_indvary1_step4_batch_yyy07.pl,yes,0.006
w2,exp_acyclic_indvary1_step4_batch_yyy07.pl,no,0.005
d3,exp_acyclic_indvary1_step4_batch_yyy07.pl,no,0.006
b4,exp_acyclic_indvary1_step4_batch_yyy07.pl,no,0.005
z1,exp_acyclic_indvary1_step4_batch_yyy07.pl,no,0.006
q4,exp_acyclic_indvary1_step4_batch_yyy07.pl,yes,0.006
p3,exp_acyclic_indvary1_step4_batch_yyy07.pl,yes,0.005
y1,exp_acyclic_indvary1_step4_batch_yyy07.pl,no,0.006
p1,exp_acyclic_indvary1_step4_batch_yyy07.pl,yes,0.008
a2,exp_acyclic_indvary1_step4_batch_yyy07.pl,yes,0.007
u5,exp_acyclic_indvary1_step4_batch_yyy08.pl,no,0.006
v2,exp_acyclic_indvary1_step4_batch_yyy08.pl,no,0.005
f1,exp_acyclic_indvary1_step4_batch_yyy08.pl,no,0.006
f3,exp_acyclic_indvary1_step4_batch_yyy08.pl,no,0.005
b6,exp_acyclic_indvary1_step4_batch_yyy08.pl,no,0.004
x4,exp_acyclic_indvary1_step4_batch_yyy08.pl,no,0.005
s4,exp_acyclic_indvary1_step4_batch_yyy08.pl,no,0.005
b3,exp_acyclic_indvary1_step4_batch_yyy08.pl,no,0.005
z4,exp_acyclic_indvary1_step4_batch_yyy08.pl,no,0.005
y3,exp_acyclic_indvary1_step4_batch_yyy08.pl,no,0.005
c3,exp_acyclic_indvary1_step4_batch_yyy09.pl,yes,0.006
f5,exp_acyclic_indvary1_step4_batch_yyy09.pl,no,0.005
c1,exp_acyclic_indvary1_step4_batch_yyy09.pl,yes,0.005
p2,exp_acyclic_indvary1_step4_batch_yyy09.pl,no,0.006
q3,exp_acyclic_indvary1_step4_batch_yyy09.pl,no,0.005
y2,exp_acyclic_indvary1_step4_batch_yyy09.pl,no,0.005
r2,exp_acyclic_indvary1_step4_batch_yyy09.pl,yes,0.005
a1,exp_acyclic_indvary1_step4_batch_yyy09.pl,yes,0.005
u2,exp_acyclic_indvary1_step4_batch_yyy09.pl,no,0.006
q1,exp_acyclic_indvary1_step4_batch_yyy09.pl,no,0.007
b2,exp_acyclic_indvary1_step4_batch_yyy10.pl,yes,0.006
p5,exp_acyclic_indvary1_step4_batch_yyy10.pl,no,0.007
w5,exp_acyclic_indvary1_step4_batch_yyy10.pl,no,0.005
w4,exp_acyclic_indvary1_step4_batch_yyy10.pl,no,0.005
x5,exp_acyclic_indvary1_step4_batch_yyy10.pl,no,0.004
e3,exp_acyclic_indvary1_step4_batch_yyy10.pl,no,0.004
f4,exp_acyclic_indvary1_step4_batch_yyy10.pl,no,0.005
q3,exp_acyclic_indvary1_step4_batch_yyy10.pl,yes,0.007
w2,exp_acyclic_indvary1_step4_batch_yyy10.pl,yes,0.006
f1,exp_acyclic_indvary1_step4_batch_yyy10.pl,yes,0.007
z5,exp_acyclic_indvary1_step5_batch_yyy01.pl,no,0.007
u1,exp_acyclic_indvary1_step5_batch_yyy01.pl,no,0.005
q5,exp_acyclic_indvary1_step5_batch_yyy01.pl,no,0.005
w4,exp_acyclic_indvary1_step5_batch_yyy01.pl,no,0.005
f4,exp_acyclic_indvary1_step5_batch_yyy01.pl,no,0.006
a2,exp_acyclic_indvary1_step5_batch_yyy01.pl,yes,0.005
t4,exp_acyclic_indvary1_step5_batch_yyy01.pl,no,0.006
t5,exp_acyclic_indvary1_step5_batch_yyy01.pl,no,0.005
c6,exp_acyclic_indvary1_step5_batch_yyy01.pl,no,0.006
z2,exp_acyclic_indvary1_step5_batch_yyy01.pl,yes,0.006
d5,exp_acyclic_indvary1_step5_batch_yyy02.pl,no,0.005
z5,exp_acyclic_indvary1_step5_batch_yyy02.pl,no,0.005
p4,exp_acyclic_indvary1_step5_batch_yyy02.pl,yes,0.006
y3,exp_acyclic_indvary1_step5_batch_yyy02.pl,no,0.005
x4,exp_acyclic_indvary1_step5_batch_yyy02.pl,yes,0.005
f2,exp_acyclic_indvary1_step5_batch_yyy02.pl,no,0.006
y1,exp_acyclic_indvary1_step5_batch_yyy02.pl,no,0.006
r1,exp_acyclic_indvary1_step5_batch_yyy02.pl,no,0.005
t1,exp_acyclic_indvary1_step5_batch_yyy02.pl,no,0.005
q1,exp_acyclic_indvary1_step5_batch_yyy02.pl,no,0.006
s3,exp_acyclic_indvary1_step5_batch_yyy03.pl,no,0.004
z5,exp_acyclic_indvary1_step5_batch_yyy03.pl,no,0.004
p4,exp_acyclic_indvary1_step5_batch_yyy03.pl,no,0.004
e5,exp_acyclic_indvary1_step5_batch_yyy03.pl,no,0.004
t3,exp_acyclic_indvary1_step5_batch_yyy03.pl,yes,0.005
e4,exp_acyclic_indvary1_step5_batch_yyy03.pl,no,0.004
x1,exp_acyclic_indvary1_step5_batch_yyy03.pl,no,0.004
b6,exp_acyclic_indvary1_step5_batch_yyy03.pl,no,0.007
s4,exp_acyclic_indvary1_step5_batch_yyy03.pl,yes,0.007
b3,exp_acyclic_indvary1_step5_batch_yyy03.pl,no,0.007
e1,exp_acyclic_indvary1_step5_batch_yyy04.pl,yes,0.005
p4,exp_acyclic_indvary1_step5_batch_yyy04.pl,yes,0.005
f1,exp_acyclic_indvary1_step5_batch_yyy04.pl,no,0.005
q4,exp_acyclic_indvary1_step5_batch_yyy04.pl,yes,0.004
r5,exp_acyclic_indvary1_step5_batch_yyy04.pl,no,0.004
x5,exp_acyclic_indvary1_step5_batch_yyy04.pl,no,0.004
a3,exp_acyclic_indvary1_step5_batch_yyy04.pl,no,0.005
y2,exp_acyclic_indvary1_step5_batch_yyy04.pl,no,0.005
a1,exp_acyclic_indvary1_step5_batch_yyy04.pl,no,0.005
p1,exp_acyclic_indvary1_step5_batch_yyy04.pl,no,0.005
t5,exp_acyclic_indvary1_step5_batch_yyy05.pl,no,0.005
e1,exp_acyclic_indvary1_step5_batch_yyy05.pl,yes,0.005
z1,exp_acyclic_indvary1_step5_batch_yyy05.pl,no,0.004
f5,exp_acyclic_indvary1_step5_batch_yyy05.pl,no,0.005
c1,exp_acyclic_indvary1_step5_batch_yyy05.pl,yes,0.004
u3,exp_acyclic_indvary1_step5_batch_yyy05.pl,yes,0.004
r2,exp_acyclic_indvary1_step5_batch_yyy05.pl,no,0.004
